feature,anova_f,anova_pvalue,mutual_information,random_forest_importance,score_anova_norm,score_mi_norm,score_rf_norm,composite_score,selected
caso_inconclusivo,31.87700928771577,1.99322985584804e-08,0.0722319824556572,0.0007504108267885137,0.009773530749665048,0.13134470544442406,0.006799590261051312,0.049305942151713474,False
laco_n_flag,87.86770675224473,2.7801128880297376e-20,0.05644761107267282,0.0008730531411574277,0.026959836540701124,0.09420324529475152,0.007910871517405953,0.04302465111761953,False
NOTIFICACOES,3.7501968451110494,0.05300627142320675,0.060273840798338085,0.0019591250194623366,0.0011400251593486834,0.10320656607523479,0.01775193924044008,0.04069951015834119,False
raca_indigena,5.901456456099712,0.015255952981827485,0.04610762278516645,0.0006803993935776391,0.0018003528063435966,0.06987270633249054,0.006165205678061982,0.025946088272298707,False
raca_branca,9.88248432199256,0.0017043243117199043,0.04235819787162565,0.0009551565284310184,0.0030223265513432004,0.06105011133446693,0.00865482319370842,0.024242420359839516,False
criterio_clinico_epi,8.568049122804327,0.0034774691881370706,0.03502180355460749,0.001094111574904996,0.0026188615777185775,0.043787187740211335,0.009913916675570823,0.01877332199783358,False
criterio_lab,11.915048122772653,0.0005737321884860227,0.025368485207849734,0.0011725727530672318,0.003646220601638383,0.02107241944258298,0.010624865723555319,0.011781168589258893,False
sexo_masc,11.227345425678761,0.0008278984379354178,0.02691014749008347,0.0007526332052496787,0.0034351307352715023,0.024700032277489004,0.006819727581038523,0.011651630197933008,False
raca_parda,16.729396564501286,4.561280657485903e-05,0.017648423080565356,0.0008755593900999415,0.005123981519986722,0.002906705211946612,0.007933581032371535,0.005321422588101622,False
sexo_fem,12.17032743486325,0.0005009040764422789,0.01641313199665717,0.0009645662677917767,0.0037245784096027108,0.0,0.008740086318695921,0.004154888242766211,False
plaq_menor_flag,3.156840750355094,0.07583074281076661,0.019039493503656635,3.2838563172184322e-18,0.0009578949171970977,0.006179967442733287,0.0,0.0023792874533101285,False
