ANO_SEMANA,NOTIFICACOES,idade_anos,atraso_notificacao_dias,sexo_masc,sexo_fem,gestante,hospitalizado,obito_agravo,obito_outras_causas,criterio_lab,criterio_clinico_epi,criterio_clinico,caso_confirmado_provavel,caso_descartado,caso_inconclusivo,caso_dengue_alarme,caso_dengue_grave,caso_chikungunya,raca_branca,raca_preta,raca_amarela,raca_parda,raca_indigena,febre_flag,mialgia_flag,cefaleia_flag,exantema_flag,vomito_flag,nausea_flag,dor_costas_flag,conjuntvit_flag,artrite_flag,artralgia_flag,petequia_n_flag,leucopenia_flag,laco_flag,dor_retro_flag,diabetes_flag,hematolog_flag,hepatopat_flag,renal_flag,hipertensa_flag,acido_pept_flag,auto_imune_flag,alrm_hipot_flag,alrm_plaq_flag,alrm_vom_flag,alrm_sang_flag,alrm_hemat_flag,alrm_abdom_flag,alrm_letar_flag,alrm_hepat_flag,alrm_liq_flag,grav_pulso_flag,grav_conv_flag,grav_ench_flag,grav_insuf_flag,grav_taqui_flag,grav_extre_flag,grav_hipot_flag,grav_hemat_flag,grav_melen_flag,grav_metro_flag,grav_sang_flag,grav_ast_flag,grav_mioc_flag,grav_consc_flag,grav_orgao_flag,mani_hemor_flag,epistaxe_flag,gengivo_flag,metro_flag,petequias_flag,hematura_flag,sangram_flag,laco_n_flag,plasmatico_flag,evidencia_flag,plaq_menor_flag,con_fhd_flag,ANO_EPI,SEMANA_EPI,week_start,ano,semana,semana_sin,semana_cos,notificacoes_lag_1,notificacoes_lag_2,notificacoes_lag_3,notificacoes_lag_4,notificacoes_lag_8,notificacoes_lag_12,notificacoes_media_movel_3,notificacoes_desvio_movel_3,notificacoes_min_movel_3,notificacoes_max_movel_3,notificacoes_media_movel_4,notificacoes_desvio_movel_4,notificacoes_min_movel_4,notificacoes_max_movel_4,notificacoes_media_movel_8,notificacoes_desvio_movel_8,notificacoes_min_movel_8,notificacoes_max_movel_8,notificacoes_media_movel_12,notificacoes_desvio_movel_12,notificacoes_min_movel_12,notificacoes_max_movel_12,notificacoes_diff_1,notificacoes_diff_4,notificacoes_pct_change_1,notificacoes_pct_change_4,notificacoes_aceleracao_1,notificacoes_razao_media_4,notificacoes_razao_media_8,indice_sintomas,indice_comorbidades,indice_alarme,indice_gravidade,indice_hemorragico,indice_carga_clinica,indice_desfecho_severo,indice_confirmacao,alerta_notificacoes_q75,alerta_notificacoes_q90,alerta_crescimento
202330,364,38.02770899192132,5.785714285714286,0.3818681318681318,0.6181318681318682,0.0082417582417582,0.0981595092024539,0.0,0.0,0.7322175732217573,0.2635983263598326,0.00418410041841,0.6620498614958449,0.0,0.3379501385041551,0.0,0.0,0.0,0.0989010989010989,0.0412087912087912,0.0082417582417582,0.7060439560439561,0.0,0.6779661016949152,0.7146892655367232,0.7203389830508474,0.0282485875706214,0.2175141242937853,0.2627118644067797,0.059322033898305,0.0056497175141242,0.0028248587570621,0.1073446327683615,0.0084745762711864,0.0225988700564971,0.0,0.1045197740112994,0.0423728813559322,0.0056497175141242,0.0141242937853107,0.0028248587570621,0.0988700564971751,0.0028248587570621,0.0169491525423728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,30,2023-07-24,2023,30,-0.46472317204376806,-0.8854560256532101,403.0,506.0,454.0,445.0,754.0,1145.0,454.3333333333333,51.50080905513747,403.0,506.0,452.0,42.30839160261027,403.0,506.0,567.875,135.3613550041951,403.0,754.0,696.5,234.6593275367531,403.0,1145.0,-39.0,-81.0,-0.09677419354838712,-0.18202247191011234,64.0,0.8053097345132744,0.6409861325115562,0.20944309927360774,0.026230831315577026,,,,0.11783696529459238,0.024539877300613477,0.32409972299168976,0,0,0
202331,446,37.76793721973094,5.699551569506727,0.4192825112107623,0.5807174887892377,0.0067264573991031,0.0887096774193548,0.0,0.0,0.6857142857142857,0.3047619047619048,0.0095238095238095,0.7062780269058296,0.0,0.2937219730941704,0.0067264573991031,0.0,0.0,0.0986547085201793,0.0381165919282511,0.0246636771300448,0.7466367713004485,0.0044843049327354,0.759090909090909,0.759090909090909,0.7431818181818182,0.0431818181818181,0.3,0.3227272727272727,0.0909090909090909,0.0136363636363636,0.0113636363636363,0.1409090909090909,0.0272727272727272,0.0522727272727272,0.0068181818181818,0.1704545454545454,0.0431818181818181,0.0068181818181818,0.0068181818181818,0.0022727272727272,0.1022727272727272,0.009090909090909,0.0113636363636363,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,31,2023-07-31,2023,31,-0.5680647467311556,-0.8229838658936565,364.0,403.0,506.0,454.0,666.0,969.0,424.3333333333333,73.36438736426365,364.0,506.0,431.75,61.71102008555541,364.0,506.0,519.125,128.82373062223,364.0,724.0,631.4166666666666,205.44605942517998,364.0,969.0,82.0,-8.0,0.22527472527472536,-0.017621145374449365,121.0,1.0330052113491603,0.8591379725499639,0.24577922077922074,0.025974025974025917,0.1111111111111111,,,0.12762145262145258,0.023859033704614476,0.4125560538116592,0,0,1
202332,377,38.02808703656602,4.655172413793103,0.3713527851458886,0.6286472148541115,0.0079787234042553,0.065989847715736,0.0,0.0,0.7244094488188977,0.2755905511811024,0.0,0.6737400530503979,0.0,0.3262599469496021,0.0079575596816976,0.0,0.0,0.1193633952254641,0.039787798408488,0.0159151193633952,0.6923076923076923,0.0,0.717741935483871,0.760752688172043,0.6908602150537635,0.0456989247311828,0.2069892473118279,0.2795698924731182,0.1102150537634408,0.0080645161290322,0.0134408602150537,0.1344086021505376,0.0403225806451612,0.0241935483870967,0.0080645161290322,0.1989247311827957,0.0672043010752688,0.0161290322580645,0.0053763440860215,0.0080645161290322,0.1021505376344086,0.0080645161290322,0.0134408602150537,0.0,0.5,0.0,0.0,0.0,0.75,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,32,2023-08-07,2023,32,-0.663122658240795,-0.7485107481711013,446.0,364.0,403.0,506.0,724.0,956.0,404.3333333333333,41.01625693958101,364.0,446.0,429.75,60.873502719435784,364.0,506.0,491.625,115.8162800053862,364.0,724.0,587.8333333333334,181.386495103858,364.0,956.0,-69.0,-129.0,-0.1547085201793722,-0.25494071146245056,-151.0,0.8772542175683536,0.7668446478515129,0.23137480798771112,0.031490015360983066,0.1388888888888889,,,0.13391790407919438,0.0184868518493584,0.34748010610079577,0,0,0
202333,397,37.0436883935452,5.050377833753148,0.3954659949622166,0.6045340050377834,0.0125944584382871,0.0883720930232558,0.0,0.0,0.7727272727272727,0.2196969696969697,0.0075757575757575,0.6649874055415617,0.0,0.3350125944584383,0.0025188916876574,0.0,0.0,0.1108312342569269,0.0453400503778337,0.0125944584382871,0.7455919395465995,0.0,0.6666666666666666,0.7131782945736435,0.6821705426356589,0.0387596899224806,0.2403100775193798,0.2919896640826873,0.0956072351421188,0.0129198966408268,0.0284237726098191,0.0904392764857881,0.0232558139534883,0.0232558139534883,0.0129198966408268,0.2403100775193798,0.0775193798449612,0.0077519379844961,0.0051679586563307,0.0025839793281653,0.1136950904392764,0.0051679586563307,0.0180878552971576,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,33,2023-08-14,2023,33,-0.7485107481711011,-0.6631226582407952,377.0,446.0,364.0,403.0,591.0,745.0,395.6666666666667,44.07191093353825,364.0,446.0,397.5,36.17089069034872,364.0,446.0,448.25,73.66284196061534,364.0,591.0,539.5833333333334,148.59307357731336,364.0,754.0,20.0,-6.0,0.05305039787798416,-0.01488833746898266,89.0,0.9987421383647799,0.8856664807585053,0.22572905131044663,0.032853451458102575,0.3333333333333333,,,0.19730527870062753,0.0227227461777283,0.3299748110831234,0,0,0
202334,370,38.67050290016044,4.897297297297297,0.3486486486486486,0.6513513513513514,0.0162162162162162,0.0862068965517241,0.0058823529411764,0.0058823529411764,0.825,0.1666666666666666,0.0083333333333333,0.6459459459459459,0.0,0.354054054054054,0.0081081081081081,0.0027027027027027,0.0,0.1,0.0405405405405405,0.0,0.7756756756756756,0.0,0.6528925619834711,0.7024793388429752,0.6914600550964187,0.024793388429752,0.2286501377410468,0.3002754820936639,0.0743801652892562,0.0027548209366391,0.0165289256198347,0.1322314049586777,0.0137741046831955,0.0275482093663911,0.0055096418732782,0.1763085399449036,0.0661157024793388,0.0110192837465564,0.0082644628099173,0.0082644628099173,0.140495867768595,0.0082644628099173,0.0192837465564738,0.0,0.25,0.0,0.5,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2023,34,2023-08-21,2023,34,-0.8229838658936564,-0.5680647467311559,397.0,377.0,446.0,364.0,445.0,754.0,406.6666666666667,35.50117368952367,377.0,446.0,396.0,35.99073954968355,364.0,446.0,424.0,47.09868060026756,364.0,506.0,510.5833333333333,138.47248386549643,364.0,754.0,-27.0,6.0,-0.06801007556675065,0.016483516483516425,-47.0,0.9343434343434344,0.8726415094339622,0.21782762691853597,0.0373868555686737,0.1111111111111111,0.13333333333333333,,0.12491473173291354,0.025725015075927823,0.2918918918918919,0,0,0
202335,400,37.33875684931507,5.335,0.4175,0.5825,0.0025,0.094059405940594,0.0,0.0056497175141242,0.8433734939759037,0.1405622489959839,0.0160642570281124,0.6287878787878788,0.0,0.3712121212121212,0.0075757575757575,0.0025252525252525,0.0,0.125,0.02,0.0075,0.7,0.0025,0.6555269922879178,0.7043701799485861,0.6478149100257069,0.0282776349614395,0.2133676092544987,0.2776349614395887,0.0848329048843187,0.0,0.0128534704370179,0.1336760925449871,0.0257069408740359,0.0154241645244215,0.0,0.1799485861182519,0.0488431876606683,0.0051413881748071,0.0051413881748071,0.0102827763496143,0.1285347043701799,0.0051413881748071,0.0128534704370179,0.25,0.5,0.25,0.5,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,2023,35,2023-08-28,2023,35,-0.8854560256532096,-0.4647231720437691,370.0,397.0,377.0,446.0,454.0,666.0,381.3333333333333,14.011899704669888,370.0,397.0,397.5,34.29771615331196,370.0,446.0,414.625,49.71328508845518,364.0,506.0,478.5833333333333,120.28183444299107,364.0,724.0,30.0,-46.0,0.08108108108108114,-0.10313901345291476,57.0,1.0062893081761006,0.964727163099186,0.21281674623576935,0.0308483290488431,0.2777777777777778,0.4,,0.23036071326559757,0.026040104010401,0.25757575757575757,0,0,0
202336,445,37.70805243445693,5.991011235955056,0.3797752808988764,0.6202247191011236,0.018018018018018,0.0897435897435897,0.0,0.0,0.8205128205128205,0.1721611721611721,0.0073260073260073,0.6247139588100686,0.0,0.3752860411899313,0.0045766590389016,0.0,0.0,0.1191011235955056,0.0359550561797752,0.0089887640449438,0.755056179775281,0.0,0.6797235023041475,0.7027649769585254,0.6820276497695853,0.0230414746543778,0.1981566820276497,0.2419354838709677,0.0829493087557603,0.0115207373271889,0.0115207373271889,0.1267281105990783,0.02073732718894,0.0230414746543778,0.0069124423963133,0.1382488479262673,0.076036866359447,0.0092165898617511,0.0023041474654377,0.0023041474654377,0.1221198156682027,0.0023041474654377,0.0046082949308755,0.5,0.5,0.0,0.0,0.0,0.5,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,36,2023-09-04,2023,36,-0.9350162426854147,-0.3546048870425359,400.0,370.0,397.0,377.0,506.0,724.0,389.0,16.522711641870256,370.0,400.0,386.0,14.76482306022738,370.0,400.0,407.875,47.20604531504434,364.0,506.0,456.4166666666667,106.30099489258298,364.0,724.0,45.0,68.0,0.11250000000000004,0.18037135278514582,15.0,1.1528497409326426,1.091020533251609,0.21066491112574057,0.03127057274522706,0.2777777777777778,,,0.17323775388291515,0.023580062195622826,0.24942791762013733,0,0,0
202337,454,37.39905759056988,5.900881057268722,0.4427312775330396,0.552863436123348,0.0110132158590308,0.09765625,0.0,0.0,0.8169014084507042,0.176056338028169,0.0070422535211267,0.6297117516629712,0.0,0.3702882483370288,0.0022172949002217,0.0,0.0,0.1299559471365639,0.0220264317180616,0.0220264317180616,0.711453744493392,0.0044052863436123,0.7208237986270023,0.7070938215102975,0.6933638443935927,0.0160183066361556,0.183066361556064,0.2379862700228833,0.0869565217391304,0.0,0.0205949656750572,0.1533180778032036,0.0160183066361556,0.0068649885583524,0.0,0.2288329519450801,0.0640732265446224,0.0022883295194508,0.0091533180778032,0.0,0.1212814645308924,0.0022883295194508,0.0160183066361556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,37,2023-09-11,2023,37,-0.970941817426052,-0.23931566428755774,445.0,400.0,370.0,397.0,403.0,591.0,405.0,37.749172176358975,370.0,445.0,403.0,31.080540535837248,370.0,445.0,400.25,31.35852583999204,364.0,446.0,433.1666666666667,64.90669293593882,364.0,591.0,9.0,57.0,0.020224719101123556,0.1435768261964736,-36.0,1.1265508684863523,1.1342910680824485,0.21935272965021246,0.0307289964040536,0.0,,,0.08336057535142201,0.024968386225055424,0.25942350332594244,0,0,0
202338,396,36.18371903971219,6.737373737373737,0.398989898989899,0.601010101010101,0.0126262626262626,0.0871794871794871,0.0,0.0061349693251533,0.7644444444444445,0.2311111111111111,0.0044444444444444,0.5743589743589743,0.0,0.4256410256410256,0.0128205128205128,0.0,0.0,0.0883838383838383,0.0101010101010101,0.0252525252525252,0.7929292929292929,0.0,0.7015706806282722,0.7225130890052356,0.6727748691099477,0.0340314136125654,0.2198952879581152,0.2434554973821989,0.1020942408376963,0.0078534031413612,0.0157068062827225,0.1623036649214659,0.0104712041884816,0.0209424083769633,0.0052356020942408,0.1544502617801047,0.0471204188481675,0.0026178010471204,0.0052356020942408,0.0026178010471204,0.1178010471204188,0.0026178010471204,0.0104712041884816,0.0,0.6,0.0,0.0,0.0,0.4,0.2,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,38,2023-09-18,2023,38,-0.992708874098054,-0.12053668025532356,454.0,445.0,400.0,370.0,364.0,445.0,433.0,28.930952282985686,400.0,454.0,417.25,39.37321424521781,370.0,454.0,406.625,36.722657466867474,364.0,454.0,421.75,42.95901852613427,364.0,506.0,-58.0,26.0,-0.1277533039647577,0.07027027027027022,-67.0,0.9490713001797484,0.9738702735936059,0.21952131637995512,0.026925953627524275,0.13333333333333336,,,0.12659353444693758,0.024999999999999977,0.1487179487179487,0,0,0
202339,370,38.68028384548933,7.5027027027027025,0.4594594594594595,0.5405405405405406,0.0108108108108108,0.0931372549019607,0.0,0.0063694267515923,0.8378378378378378,0.1576576576576576,0.0045045045045045,0.6,0.0,0.4,0.0108108108108108,0.0,0.0,0.1054054054054054,0.0216216216216216,0.0243243243243243,0.7297297297297297,0.0,0.7016574585635359,0.649171270718232,0.6546961325966851,0.0248618784530386,0.2071823204419889,0.2541436464088398,0.080110497237569,0.005524861878453,0.0082872928176795,0.1022099447513812,0.0303867403314917,0.0276243093922651,0.005524861878453,0.154696132596685,0.0773480662983425,0.0082872928176795,0.0,0.005524861878453,0.1353591160220994,0.0027624309392265,0.005524861878453,0.0,0.5,0.0,0.5,0.25,0.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,39,2023-09-25,2023,39,-1.0,-1.8369701987210297e-16,396.0,454.0,445.0,400.0,446.0,454.0,431.6666666666667,31.214312956298247,396.0,454.0,423.75,30.004166377352036,396.0,454.0,410.625,32.96724564950174,370.0,454.0,417.6666666666667,42.876849725996905,364.0,506.0,-26.0,-30.0,-0.06565656565656564,-0.07499999999999996,32.0,0.8731563421828908,0.9010654490106544,0.20757695343330698,0.03354380426203627,0.19444444444444445,,,0.14518840071326256,0.025987016428192875,0.19999999999999996,0,0,0
202340,360,37.384027777777774,6.269444444444445,0.3611111111111111,0.6388888888888888,0.0111111111111111,0.0971428571428571,0.0,0.0058479532163742,0.8372093023255814,0.1534883720930232,0.0093023255813953,0.5944444444444444,0.0,0.4055555555555555,0.0027777777777777,0.0,0.0,0.1083333333333333,0.0194444444444444,0.0194444444444444,0.6833333333333333,0.0,0.7298850574712644,0.6896551724137931,0.6867816091954023,0.0201149425287356,0.2298850574712643,0.2356321839080459,0.0747126436781609,0.0114942528735632,0.0172413793103448,0.132183908045977,0.0201149425287356,0.0172413793103448,0.0028735632183908,0.1494252873563218,0.0632183908045977,0.0,0.0028735632183908,0.0,0.1034482758620689,0.0086206896551724,0.0086206896551724,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,40,2023-10-02,2023,40,-0.992708874098054,0.12053668025532321,370.0,396.0,454.0,445.0,377.0,506.0,406.6666666666667,43.00387579432497,370.0,454.0,416.25,40.003124877937005,370.0,454.0,401.125,32.25982685278603,370.0,454.0,410.6666666666667,43.261011910456254,364.0,506.0,-10.0,-85.0,-0.027027027027026973,-0.1910112359550562,16.0,0.8648648648648649,0.8974758491741975,0.2155172413793103,0.026683087027914602,0.4444444444444444,,,0.22888159095055646,0.0249801587301587,0.18888888888888894,0,0,0
202341,249,37.35242064146999,6.674698795180723,0.4417670682730923,0.5582329317269076,0.0120481927710843,0.1333333333333333,0.0,0.0,0.8110236220472441,0.1732283464566929,0.0157480314960629,0.5060728744939271,0.0,0.4939271255060729,0.0040485829959514,0.0,0.0,0.1526104417670682,0.0401606425702811,0.0200803212851405,0.6465863453815262,0.0,0.7838983050847458,0.7372881355932204,0.6779661016949152,0.0466101694915254,0.2330508474576271,0.2542372881355932,0.1101694915254237,0.0127118644067796,0.0211864406779661,0.1101694915254237,0.0084745762711864,0.0127118644067796,0.0084745762711864,0.2203389830508474,0.059322033898305,0.0084745762711864,0.0127118644067796,0.0169491525423728,0.0762711864406779,0.0042372881355932,0.0084745762711864,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,41,2023-10-09,2023,41,-0.9709418174260521,0.23931566428755738,360.0,370.0,396.0,454.0,397.0,403.0,375.3333333333333,18.583146486365802,360.0,396.0,395.0,42.158431343364235,360.0,454.0,399.0,34.55430508634641,360.0,454.0,398.5,33.42426989753578,360.0,454.0,-111.0,-205.0,-0.30833333333333335,-0.4515418502202643,-101.0,0.6303797468354431,0.6240601503759399,0.23123486682808717,0.0266343825665859,0.1111111111111111,,,0.12299345350192804,0.034345479082321176,0.012145748987854255,0,0,0
202342,354,33.120527306967986,5.8107344632768365,0.403954802259887,0.596045197740113,0.0112994350282485,0.1304347826086956,0.0,0.0059880239520958,0.7832512315270936,0.2118226600985221,0.0049261083743842,0.5734463276836158,0.0,0.4265536723163842,0.0367231638418079,0.0,0.0,0.1186440677966101,0.0310734463276836,0.0112994350282485,0.6807909604519774,0.0056497175141242,0.8080495356037152,0.7770897832817337,0.7151702786377709,0.0402476780185758,0.2848297213622291,0.3312693498452012,0.1145510835913312,0.0216718266253869,0.0309597523219814,0.1640866873065015,0.0340557275541795,0.0278637770897832,0.0278637770897832,0.2167182662538699,0.0650154798761609,0.0092879256965944,0.0092879256965944,0.0092879256965944,0.1207430340557275,0.0030959752321981,0.0061919504643962,0.1538461538461538,0.4615384615384615,0.0769230769230769,0.1538461538461538,0.0769230769230769,0.6923076923076923,0.2307692307692307,0.0,0.0769230769230769,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,42,2023-10-16,2023,42,-0.9350162426854148,0.35460488704253557,249.0,360.0,370.0,396.0,370.0,364.0,326.3333333333333,67.15901527966092,249.0,370.0,343.75,64.96345126299727,249.0,396.0,380.5,63.376426442106485,249.0,454.0,385.6666666666667,54.47490386881525,249.0,454.0,105.0,-42.0,0.4216867469879517,-0.10606060606060608,216.0,1.0298181818181817,0.9303547963206308,0.2567448031844316,0.03184431667403798,0.21367521367521364,,,0.16742144451122773,0.041789486612625874,0.14689265536723162,0,0,1
202343,269,34.401609207109026,5.368029739776952,0.4423791821561338,0.5576208178438662,0.0111940298507462,0.1393442622950819,0.008,0.0,0.8355263157894737,0.1513157894736842,0.0131578947368421,0.5650557620817844,0.0,0.4349442379182156,0.0111524163568773,0.0037174721189591,0.0,0.1189591078066914,0.0483271375464684,0.0297397769516728,0.6022304832713755,0.0037174721189591,0.6938775510204082,0.6938775510204082,0.6530612244897959,0.0530612244897959,0.2081632653061224,0.2979591836734694,0.1020408163265306,0.0163265306122449,0.0163265306122449,0.1795918367346938,0.0285714285714285,0.0285714285714285,0.0040816326530612,0.1959183673469387,0.0448979591836734,0.0122448979591836,0.0,0.0,0.1020408163265306,0.0163265306122449,0.0081632653061224,0.25,0.5,0.25,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2023,43,2023-10-23,2023,43,-0.8854560256532101,0.464723172043768,354.0,249.0,360.0,370.0,400.0,446.0,321.0,62.42595614005759,249.0,360.0,333.25,56.553072418745046,249.0,370.0,378.5,64.0044641300256,249.0,454.0,384.8333333333333,54.91122311735494,249.0,454.0,-85.0,-101.0,-0.24011299435028244,-0.27297297297297296,-190.0,0.8072018004501126,0.7107001321003963,0.22653061224489798,0.02623906705539356,0.2222222222222222,0.13333333333333333,,0.15208130871396178,0.040553537692729576,0.1301115241635688,0,0,0
202344,358,36.60800744878957,4.907821229050279,0.4441340782122905,0.5558659217877095,0.0027932960893854,0.1142857142857142,0.0,0.0,0.8113207547169812,0.1792452830188679,0.0094339622641509,0.5921787709497207,0.0,0.4078212290502793,0.0279329608938547,0.0,0.0,0.1173184357541899,0.0279329608938547,0.0139664804469273,0.6452513966480447,0.0,0.7852941176470588,0.7176470588235294,0.6735294117647059,0.0441176470588235,0.2441176470588235,0.3088235294117647,0.1235294117647058,0.0205882352941176,0.038235294117647,0.15,0.0205882352941176,0.0588235294117647,0.0058823529411764,0.2294117647058823,0.0617647058823529,0.0088235294117647,0.0029411764705882,0.0029411764705882,0.1058823529411764,0.0058823529411764,0.0088235294117647,0.3,0.7272727272727273,0.1,0.1,0.2,0.4,0.0,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,44,2023-10-30,2023,44,-0.8229838658936571,0.5680647467311548,269.0,354.0,249.0,360.0,445.0,377.0,290.6666666666667,55.75242894559598,249.0,354.0,308.0,57.21887800367831,249.0,360.0,362.125,73.73589453486984,249.0,454.0,370.0833333333333,60.47758162153479,249.0,454.0,89.0,-2.0,0.33085501858736066,-0.005555555555555536,174.0,1.1623376623376624,0.988608905764584,0.24432773109243694,0.02815126050420164,0.21414141414141416,,,0.16220680191268425,0.035554668794892226,0.18435754189944142,0,0,1
202345,495,36.2511207970112,5.571717171717172,0.4242424242424242,0.5757575757575758,0.008080808080808,0.2204724409448819,0.0099502487562189,0.0049751243781094,0.7966101694915254,0.1728813559322033,0.0305084745762711,0.5882352941176471,0.0,0.4117647058823529,0.0385395537525354,0.0040567951318458,0.0,0.101010101010101,0.0363636363636363,0.0303030303030303,0.602020202020202,0.0,0.7489361702127659,0.7170212765957447,0.6787234042553192,0.0659574468085106,0.2404255319148936,0.3127659574468085,0.0978723404255319,0.0170212765957446,0.0319148936170212,0.1297872340425531,0.0425531914893617,0.0617021276595744,0.0127659574468085,0.2340425531914893,0.0574468085106383,0.0106382978723404,0.0042553191489361,0.0042553191489361,0.102127659574468,0.0106382978723404,0.0106382978723404,0.1818181818181818,0.6818181818181818,0.2727272727272727,0.4545454545454545,0.1363636363636363,0.5,0.1818181818181818,0.0,0.0454545454545454,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,,,,,,,,,,,,,2023,45,2023-11-06,2023,45,-0.7485107481711011,0.6631226582407952,358.0,269.0,354.0,249.0,454.0,397.0,327.0,50.26927491023114,269.0,358.0,307.5,56.618607071054726,249.0,358.0,351.25,65.75006789784885,249.0,454.0,368.5,60.52873096909267,249.0,454.0,137.0,246.0,0.3826815642458101,0.9879518072289157,48.0,1.6097560975609757,1.4092526690391458,0.24224924012158053,0.028571428571428525,0.2727272727272727,0.2,,0.18588698535507042,0.06825475964637051,0.17647058823529416,0,0,1
202346,584,36.76242845749672,5.535958904109589,0.4452054794520548,0.5547945205479452,0.0068493150684931,0.174496644295302,0.0039682539682539,0.0039682539682539,0.8158567774936062,0.1483375959079284,0.0358056265984654,0.6580310880829016,0.0,0.3419689119170984,0.0207253886010362,0.001727115716753,0.0,0.0856164383561643,0.0256849315068493,0.0222602739726027,0.6352739726027398,0.0,0.7689594356261023,0.7107583774250441,0.691358024691358,0.0617283950617283,0.2275132275132275,0.2645502645502645,0.1058201058201058,0.0035273368606701,0.019400352733686,0.1375661375661375,0.0352733686067019,0.0458553791887125,0.0141093474426807,0.2680776014109347,0.0335097001763668,0.0105820105820105,0.0035273368606701,0.0070546737213403,0.0934744268077601,0.0035273368606701,0.0123456790123456,0.2142857142857142,0.5714285714285714,0.2857142857142857,0.5,0.1428571428571428,0.5714285714285714,0.2142857142857142,0.0714285714285714,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,2023,46,2023-11-13,2023,46,-0.6631226582407955,0.7485107481711007,495.0,358.0,269.0,354.0,396.0,370.0,374.0,113.84638773364922,269.0,495.0,369.0,93.49153259341986,269.0,495.0,356.375,75.74192554797237,249.0,495.0,376.6666666666667,70.51155074085597,249.0,495.0,89.0,230.0,0.17979797979797985,0.6497175141242937,-48.0,1.5826558265582655,1.6387232549982462,0.23960695389266812,0.023431594860166213,0.30158730158730157,0.2,,0.191156462585034,0.050229350645336276,0.3160621761658032,0,0,1
202347,953,36.90549981553086,5.222455403987408,0.4291710388247639,0.5708289611752361,0.0062959076600209,0.1867881548974943,0.0,0.0,0.8093699515347335,0.1550888529886914,0.0355411954765751,0.6360759493670886,0.0,0.3639240506329114,0.030590717299578,0.0021097046413502,0.0,0.1101783840503672,0.0377754459601259,0.0167890870933892,0.5708289611752361,0.0,0.7577777777777778,0.7377777777777778,0.6911111111111111,0.0544444444444444,0.1955555555555555,0.2788888888888889,0.1255555555555555,0.0177777777777777,0.0277777777777777,0.1466666666666666,0.0255555555555555,0.0622222222222222,0.0066666666666666,0.2266666666666666,0.0544444444444444,0.01,0.0055555555555555,0.0044444444444444,0.1033333333333333,0.0022222222222222,0.0144444444444444,0.1724137931034483,0.6333333333333333,0.2666666666666666,0.2903225806451613,0.1034482758620689,0.5806451612903226,0.2068965517241379,0.1,0.1290322580645161,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,,,,,,,,,,,,,2023,47,2023-11-20,2023,47,-0.5680647467311559,0.8229838658936564,584.0,495.0,358.0,269.0,370.0,400.0,479.0,113.84638773364922,358.0,584.0,426.5,140.2343277042625,269.0,584.0,379.875,110.82990506692299,249.0,584.0,394.5,92.35160086224649,249.0,584.0,369.0,684.0,0.6318493150684932,2.54275092936803,280.0,2.234466588511137,2.508719973675551,0.2396031746031746,0.02777777777777774,0.2758620689655172,0.13333333333333333,,0.1691440886699507,0.05487214420960563,0.27215189873417717,0,0,1
