ANO_SEMANA,ANO_EPI,SEMANA_EPI,NOTIFICACOES,CLUSTER,CLUSTER_LABEL
201205,2012,5,19864,1,baixa_transmissao
201206,2012,6,21671,1,baixa_transmissao
201207,2012,7,20222,1,baixa_transmissao
201208,2012,8,22846,1,baixa_transmissao
201209,2012,9,28847,1,baixa_transmissao
201210,2012,10,31415,1,baixa_transmissao
201211,2012,11,33342,1,baixa_transmissao
201212,2012,12,36786,1,baixa_transmissao
201213,2012,13,34960,1,baixa_transmissao
201214,2012,14,35449,1,baixa_transmissao
201215,2012,15,43951,1,baixa_transmissao
201216,2012,16,47895,1,baixa_transmissao
201217,2012,17,45832,1,baixa_transmissao
201218,2012,18,46012,1,baixa_transmissao
201219,2012,19,45817,1,baixa_transmissao
201220,2012,20,41763,1,baixa_transmissao
201221,2012,21,35308,1,baixa_transmissao
201222,2012,22,28522,1,baixa_transmissao
201223,2012,23,21964,1,baixa_transmissao
201224,2012,24,21060,1,baixa_transmissao
201225,2012,25,17121,1,baixa_transmissao
201226,2012,26,14130,1,baixa_transmissao
201227,2012,27,12409,1,baixa_transmissao
201228,2012,28,10217,1,baixa_transmissao
201229,2012,29,9016,1,baixa_transmissao
201230,2012,30,8087,1,baixa_transmissao
201231,2012,31,8044,1,baixa_transmissao
201232,2012,32,7119,1,baixa_transmissao
201233,2012,33,6606,1,baixa_transmissao
201234,2012,34,5965,1,baixa_transmissao
201235,2012,35,5210,1,baixa_transmissao
201236,2012,36,4709,1,baixa_transmissao
201237,2012,37,5271,1,baixa_transmissao
201238,2012,38,4836,1,baixa_transmissao
201239,2012,39,4148,1,baixa_transmissao
201240,2012,40,4743,1,baixa_transmissao
201241,2012,41,4206,1,baixa_transmissao
201242,2012,42,4935,1,baixa_transmissao
201243,2012,43,4983,1,baixa_transmissao
201244,2012,44,5077,1,baixa_transmissao
201245,2012,45,5622,1,baixa_transmissao
201246,2012,46,5442,1,baixa_transmissao
201247,2012,47,7164,1,baixa_transmissao
201248,2012,48,7780,1,baixa_transmissao
201249,2012,49,8869,1,baixa_transmissao
201250,2012,50,10309,1,baixa_transmissao
201251,2012,51,10453,1,baixa_transmissao
201252,2012,52,15041,1,baixa_transmissao
201301,2013,1,26242,1,baixa_transmissao
201302,2013,2,37511,1,baixa_transmissao
201303,2013,3,45171,1,baixa_transmissao
201304,2013,4,53071,1,baixa_transmissao
201305,2013,5,59535,1,baixa_transmissao
201306,2013,6,57807,1,baixa_transmissao
201307,2013,7,67881,1,baixa_transmissao
201308,2013,8,92341,1,baixa_transmissao
201309,2013,9,111773,1,baixa_transmissao
201310,2013,10,119788,1,baixa_transmissao
201311,2013,11,136937,1,baixa_transmissao
201312,2013,12,136232,1,baixa_transmissao
201313,2013,13,116897,1,baixa_transmissao
201314,2013,14,137253,1,baixa_transmissao
201315,2013,15,137522,1,baixa_transmissao
201316,2013,16,120927,1,baixa_transmissao
201317,2013,17,86297,1,baixa_transmissao
201318,2013,18,64685,1,baixa_transmissao
201319,2013,19,56961,1,baixa_transmissao
201320,2013,20,49614,0,transicao
201321,2013,21,38046,1,baixa_transmissao
201322,2013,22,25597,1,baixa_transmissao
201323,2013,23,23689,1,baixa_transmissao
201324,2013,24,20793,1,baixa_transmissao
201325,2013,25,16991,1,baixa_transmissao
201326,2013,26,12761,1,baixa_transmissao
201327,2013,27,11848,1,baixa_transmissao
201328,2013,28,10170,1,baixa_transmissao
201329,2013,29,9167,1,baixa_transmissao
201330,2013,30,7028,1,baixa_transmissao
201331,2013,31,7425,1,baixa_transmissao
201332,2013,32,7318,1,baixa_transmissao
201333,2013,33,6141,1,baixa_transmissao
201334,2013,34,6295,1,baixa_transmissao
201335,2013,35,5065,1,baixa_transmissao
201336,2013,36,5160,1,baixa_transmissao
201337,2013,37,5073,1,baixa_transmissao
201338,2013,38,4895,1,baixa_transmissao
201339,2013,39,4398,1,baixa_transmissao
201340,2013,40,4505,1,baixa_transmissao
201341,2013,41,4337,1,baixa_transmissao
201342,2013,42,4724,1,baixa_transmissao
201343,2013,43,4956,1,baixa_transmissao
201344,2013,44,4934,1,baixa_transmissao
201345,2013,45,5142,1,baixa_transmissao
201346,2013,46,5675,1,baixa_transmissao
201347,2013,47,6818,1,baixa_transmissao
201348,2013,48,6741,1,baixa_transmissao
201349,2013,49,7452,1,baixa_transmissao
201350,2013,50,7302,1,baixa_transmissao
201351,2013,51,6391,1,baixa_transmissao
201352,2013,52,5872,1,baixa_transmissao
201401,2014,1,8592,1,baixa_transmissao
201402,2014,2,11450,1,baixa_transmissao
201403,2014,3,12728,1,baixa_transmissao
201404,2014,4,14716,1,baixa_transmissao
201405,2014,5,16677,1,baixa_transmissao
201406,2014,6,18297,1,baixa_transmissao
201407,2014,7,21148,1,baixa_transmissao
201408,2014,8,21945,1,baixa_transmissao
201409,2014,9,19823,1,baixa_transmissao
201410,2014,10,21607,1,baixa_transmissao
201411,2014,11,26745,1,baixa_transmissao
201412,2014,12,32033,1,baixa_transmissao
201413,2014,13,38414,1,baixa_transmissao
201414,2014,14,43889,1,baixa_transmissao
201415,2014,15,52484,1,baixa_transmissao
201416,2014,16,52636,1,baixa_transmissao
201417,2014,17,56012,1,baixa_transmissao
201418,2014,18,50867,1,baixa_transmissao
201419,2014,19,46234,1,baixa_transmissao
201420,2014,20,43281,1,baixa_transmissao
201421,2014,21,36060,1,baixa_transmissao
201422,2014,22,28858,1,baixa_transmissao
201423,2014,23,24139,1,baixa_transmissao
201424,2014,24,18925,1,baixa_transmissao
201425,2014,25,15570,1,baixa_transmissao
201426,2014,26,13791,1,baixa_transmissao
201427,2014,27,12232,1,baixa_transmissao
201428,2014,28,10824,1,baixa_transmissao
201429,2014,29,9586,1,baixa_transmissao
201430,2014,30,8741,1,baixa_transmissao
201431,2014,31,7994,1,baixa_transmissao
201432,2014,32,7224,1,baixa_transmissao
201433,2014,33,7264,1,baixa_transmissao
201434,2014,34,7227,1,baixa_transmissao
201435,2014,35,6825,1,baixa_transmissao
201436,2014,36,7218,1,baixa_transmissao
201437,2014,37,7755,1,baixa_transmissao
201438,2014,38,7726,1,baixa_transmissao
201439,2014,39,7723,1,baixa_transmissao
201440,2014,40,8356,1,baixa_transmissao
201441,2014,41,8304,1,baixa_transmissao
201442,2014,42,8356,1,baixa_transmissao
201443,2014,43,7992,1,baixa_transmissao
201444,2014,44,7580,1,baixa_transmissao
201445,2014,45,8049,1,baixa_transmissao
201446,2014,46,8148,1,baixa_transmissao
201447,2014,47,8328,1,baixa_transmissao
201448,2014,48,7878,1,baixa_transmissao
201449,2014,49,8342,1,baixa_transmissao
201450,2014,50,8425,1,baixa_transmissao
201451,2014,51,7791,1,baixa_transmissao
201452,2014,52,7020,1,baixa_transmissao
201453,2014,53,10981,1,baixa_transmissao
201501,2015,1,17693,1,baixa_transmissao
201502,2015,2,22055,1,baixa_transmissao
201503,2015,3,32300,0,transicao
201504,2015,4,40129,1,baixa_transmissao
201505,2015,5,50814,1,baixa_transmissao
201506,2015,6,53045,1,baixa_transmissao
201507,2015,7,63757,1,baixa_transmissao
201508,2015,8,80657,1,baixa_transmissao
201509,2015,9,104957,0,transicao
201510,2015,10,122690,0,transicao
201511,2015,11,135133,0,transicao
201512,2015,12,127069,1,baixa_transmissao
201513,2015,13,117589,0,transicao
201514,2015,14,139437,0,transicao
201515,2015,15,129572,0,transicao
201516,2015,16,127086,0,transicao
201517,2015,17,122418,0,transicao
201518,2015,18,109083,1,baixa_transmissao
201519,2015,19,89433,0,transicao
201520,2015,20,73114,1,baixa_transmissao
201521,2015,21,56161,0,transicao
201522,2015,22,44370,1,baixa_transmissao
201523,2015,23,39604,0,transicao
201524,2015,24,32803,1,baixa_transmissao
201525,2015,25,23234,1,baixa_transmissao
201526,2015,26,19166,1,baixa_transmissao
201527,2015,27,16582,1,baixa_transmissao
201528,2015,28,15070,1,baixa_transmissao
201529,2015,29,13887,1,baixa_transmissao
201530,2015,30,12380,1,baixa_transmissao
201531,2015,31,11362,1,baixa_transmissao
201532,2015,32,11104,1,baixa_transmissao
201533,2015,33,9631,1,baixa_transmissao
201534,2015,34,8550,1,baixa_transmissao
201535,2015,35,8810,1,baixa_transmissao
201536,2015,36,8742,1,baixa_transmissao
201537,2015,37,9602,1,baixa_transmissao
201538,2015,38,9401,1,baixa_transmissao
201539,2015,39,9743,0,transicao
201540,2015,40,9893,1,baixa_transmissao
201541,2015,41,10313,1,baixa_transmissao
201542,2015,42,11266,1,baixa_transmissao
201543,2015,43,11459,1,baixa_transmissao
201544,2015,44,15391,1,baixa_transmissao
201545,2015,45,19339,1,baixa_transmissao
201546,2015,46,21788,1,baixa_transmissao
201547,2015,47,24093,1,baixa_transmissao
201548,2015,48,31613,1,baixa_transmissao
201549,2015,49,35757,0,transicao
201550,2015,50,35509,1,baixa_transmissao
201551,2015,51,32763,0,transicao
201552,2015,52,43760,0,transicao
201601,2016,1,66028,0,transicao
201602,2016,2,73916,1,baixa_transmissao
201603,2016,3,83408,0,transicao
201604,2016,4,92033,0,transicao
201605,2016,5,104910,0,transicao
201606,2016,6,125404,0,transicao
201607,2016,7,152059,0,transicao
201608,2016,8,154114,0,transicao
201609,2016,9,150782,0,transicao
201610,2016,10,141328,0,transicao
201611,2016,11,131931,0,transicao
201612,2016,12,116623,0,transicao
201613,2016,13,123246,0,transicao
201614,2016,14,116153,0,transicao
201615,2016,15,102807,0,transicao
201616,2016,16,83064,0,transicao
201617,2016,17,68871,0,transicao
201618,2016,18,53537,0,transicao
201619,2016,19,40695,0,transicao
201620,2016,20,31963,0,transicao
201621,2016,21,22150,0,transicao
201622,2016,22,18689,0,transicao
201623,2016,23,14911,0,transicao
201624,2016,24,12663,0,transicao
201625,2016,25,10285,0,transicao
201626,2016,26,9087,0,transicao
201627,2016,27,8059,0,transicao
201628,2016,28,7245,0,transicao
201629,2016,29,6269,0,transicao
201630,2016,30,5698,0,transicao
201631,2016,31,5590,0,transicao
201632,2016,32,5193,0,transicao
201633,2016,33,5384,0,transicao
201634,2016,34,4829,0,transicao
201635,2016,35,4340,0,transicao
201636,2016,36,4305,0,transicao
201637,2016,37,4791,0,transicao
201638,2016,38,4503,0,transicao
201639,2016,39,4396,0,transicao
201640,2016,40,4429,0,transicao
201641,2016,41,5103,0,transicao
201642,2016,42,5884,0,transicao
201643,2016,43,5614,0,transicao
201644,2016,44,6031,0,transicao
201645,2016,45,6323,0,transicao
201646,2016,46,6773,1,baixa_transmissao
201647,2016,47,7763,0,transicao
201648,2016,48,8232,0,transicao
201649,2016,49,8378,0,transicao
201650,2016,50,7782,0,transicao
201651,2016,51,7533,0,transicao
201652,2016,52,8352,0,transicao
201701,2017,1,12037,0,transicao
201702,2017,2,12761,0,transicao
201703,2017,3,14018,0,transicao
201704,2017,4,15469,0,transicao
201705,2017,5,16598,0,transicao
201706,2017,6,16826,0,transicao
201707,2017,7,17619,0,transicao
201708,2017,8,15092,0,transicao
201709,2017,9,16614,0,transicao
201710,2017,10,18797,0,transicao
201711,2017,11,18466,0,transicao
201712,2017,12,19011,0,transicao
201713,2017,13,18116,0,transicao
201714,2017,14,18872,0,transicao
201715,2017,15,17932,0,transicao
201716,2017,16,17773,0,transicao
201717,2017,17,15800,0,transicao
201718,2017,18,16166,0,transicao
201719,2017,19,15622,0,transicao
201720,2017,20,14814,0,transicao
201721,2017,21,12391,0,transicao
201722,2017,22,12249,0,transicao
201723,2017,23,10542,0,transicao
201724,2017,24,8424,0,transicao
201725,2017,25,7810,0,transicao
201726,2017,26,6622,0,transicao
201727,2017,27,5317,0,transicao
201728,2017,28,4886,0,transicao
201729,2017,29,4263,0,transicao
201730,2017,30,4054,0,transicao
201731,2017,31,4286,0,transicao
201732,2017,32,4097,0,transicao
201733,2017,33,4018,0,transicao
201734,2017,34,4104,0,transicao
201735,2017,35,4139,0,transicao
201736,2017,36,3987,0,transicao
201737,2017,37,4922,0,transicao
201738,2017,38,5080,0,transicao
201739,2017,39,4817,1,baixa_transmissao
201740,2017,40,5186,0,transicao
201741,2017,41,5188,0,transicao
201742,2017,42,5684,0,transicao
201743,2017,43,5036,0,transicao
201744,2017,44,4834,0,transicao
201745,2017,45,5477,0,transicao
201746,2017,46,5422,0,transicao
201747,2017,47,5380,0,transicao
201748,2017,48,5694,0,transicao
201749,2017,49,5865,0,transicao
201750,2017,50,6163,0,transicao
201751,2017,51,5309,0,transicao
201752,2017,52,5120,0,transicao
201801,2018,1,7829,0,transicao
201802,2018,2,9274,0,transicao
201803,2018,3,11389,0,transicao
201804,2018,4,10964,0,transicao
201805,2018,5,11747,0,transicao
201806,2018,6,10431,0,transicao
201807,2018,7,11209,0,transicao
201808,2018,8,12413,0,transicao
201809,2018,9,13706,0,transicao
201810,2018,10,14884,0,transicao
201811,2018,11,14996,0,transicao
201812,2018,12,14784,0,transicao
201813,2018,13,14090,0,transicao
201814,2018,14,17999,0,transicao
201815,2018,15,18941,0,transicao
201816,2018,16,18402,0,transicao
201817,2018,17,15351,0,transicao
201818,2018,18,16906,0,transicao
201819,2018,19,16209,0,transicao
201820,2018,20,14287,0,transicao
201821,2018,21,11394,0,transicao
201822,2018,22,9300,0,transicao
201823,2018,23,8996,0,transicao
201824,2018,24,8954,0,transicao
201825,2018,25,7705,0,transicao
201826,2018,26,6570,0,transicao
201827,2018,27,6437,0,transicao
201828,2018,28,5599,0,transicao
201829,2018,29,5775,0,transicao
201830,2018,30,4912,0,transicao
201831,2018,31,4814,0,transicao
201832,2018,32,4590,0,transicao
201833,2018,33,4492,0,transicao
201834,2018,34,4441,0,transicao
201835,2018,35,4001,0,transicao
201836,2018,36,3462,0,transicao
201837,2018,37,3942,0,transicao
201838,2018,38,4061,0,transicao
201839,2018,39,4128,0,transicao
201840,2018,40,4499,0,transicao
201841,2018,41,4374,0,transicao
201842,2018,42,5147,0,transicao
201843,2018,43,5005,0,transicao
201844,2018,44,5291,0,transicao
201845,2018,45,5902,0,transicao
201846,2018,46,6019,0,transicao
201847,2018,47,7265,0,transicao
201848,2018,48,8433,0,transicao
201849,2018,49,9319,0,transicao
201850,2018,50,10790,0,transicao
201851,2018,51,9665,0,transicao
201852,2018,52,10298,0,transicao
201901,2019,1,15590,0,transicao
201902,2019,2,19248,0,transicao
201903,2019,3,22945,0,transicao
201904,2019,4,29441,0,transicao
201905,2019,5,35550,0,transicao
201906,2019,6,41693,0,transicao
201907,2019,7,47583,0,transicao
201908,2019,8,51598,0,transicao
201909,2019,9,50768,0,transicao
201910,2019,10,56889,0,transicao
201911,2019,11,70876,0,transicao
201912,2019,12,83873,0,transicao
201913,2019,13,94535,0,transicao
201914,2019,14,106283,0,transicao
201915,2019,15,114008,0,transicao
201916,2019,16,117181,0,transicao
201917,2019,17,133106,0,transicao
201918,2019,18,136900,0,transicao
201919,2019,19,142065,0,transicao
201920,2019,20,132286,0,transicao
201921,2019,21,112630,0,transicao
201922,2019,22,92965,0,transicao
201923,2019,23,72633,0,transicao
201924,2019,24,58087,0,transicao
201925,2019,25,43818,0,transicao
201926,2019,26,38283,0,transicao
201927,2019,27,29894,0,transicao
201928,2019,28,23432,0,transicao
201929,2019,29,19167,0,transicao
201930,2019,30,16556,0,transicao
201931,2019,31,14834,0,transicao
201932,2019,32,13724,0,transicao
201933,2019,33,12010,0,transicao
201934,2019,34,11031,0,transicao
201935,2019,35,10328,0,transicao
201936,2019,36,10121,0,transicao
201937,2019,37,10543,0,transicao
201938,2019,38,10040,0,transicao
201939,2019,39,8658,0,transicao
201940,2019,40,9533,0,transicao
201941,2019,41,9191,0,transicao
201942,2019,42,9484,0,transicao
201943,2019,43,9221,0,transicao
201944,2019,44,9749,0,transicao
201945,2019,45,10405,0,transicao
201946,2019,46,10303,0,transicao
201947,2019,47,11513,0,transicao
201948,2019,48,11654,0,transicao
201949,2019,49,13288,0,transicao
201950,2019,50,14506,0,transicao
201951,2019,51,13706,0,transicao
201952,2019,52,14307,0,transicao
202001,2020,1,39680,0,transicao
202002,2020,2,42428,0,transicao
202003,2020,3,50240,0,transicao
202004,2020,4,52060,0,transicao
202005,2020,5,63304,0,transicao
202006,2020,6,83161,0,transicao
202007,2020,7,82534,0,transicao
202008,2020,8,74858,0,transicao
202009,2020,9,77479,0,transicao
202010,2020,10,87353,0,transicao
202011,2020,11,83079,0,transicao
202012,2020,12,59694,0,transicao
202013,2020,13,52447,0,transicao
202014,2020,14,53006,0,transicao
202015,2020,15,52895,0,transicao
202016,2020,16,52870,0,transicao
202017,2020,17,49467,0,transicao
202018,2020,18,46226,0,transicao
202019,2020,19,43407,0,transicao
202020,2020,20,38763,0,transicao
202021,2020,21,32214,0,transicao
202022,2020,22,26844,0,transicao
202023,2020,23,24926,0,transicao
202024,2020,24,23171,0,transicao
202025,2020,25,23110,0,transicao
202026,2020,26,18767,0,transicao
202027,2020,27,17696,0,transicao
202028,2020,28,16290,0,transicao
202029,2020,29,13740,0,transicao
202030,2020,30,12029,0,transicao
202031,2020,31,9952,0,transicao
202032,2020,32,8557,0,transicao
202033,2020,33,8763,0,transicao
202034,2020,34,6864,0,transicao
202035,2020,35,6543,0,transicao
202036,2020,36,6648,0,transicao
202037,2020,37,6778,0,transicao
202038,2020,38,6466,0,transicao
202039,2020,39,6375,0,transicao
202040,2020,40,6339,0,transicao
202041,2020,41,5915,0,transicao
202042,2020,42,5566,1,baixa_transmissao
202043,2020,43,5812,0,transicao
202044,2020,44,4999,0,transicao
202045,2020,45,6140,0,transicao
202046,2020,46,6533,0,transicao
202047,2020,47,7372,0,transicao
202048,2020,48,7495,0,transicao
202049,2020,49,8195,0,transicao
202050,2020,50,7912,0,transicao
202051,2020,51,7159,0,transicao
202052,2020,52,5551,0,transicao
202053,2020,53,3195,0,transicao
202101,2021,1,13185,0,transicao
202102,2021,2,13778,0,transicao
202103,2021,3,16010,0,transicao
202104,2021,4,16810,0,transicao
202105,2021,5,20599,0,transicao
202106,2021,6,22622,0,transicao
202107,2021,7,27345,0,transicao
202108,2021,8,28404,0,transicao
202109,2021,9,33155,0,transicao
202110,2021,10,34048,0,transicao
202111,2021,11,36053,0,transicao
202112,2021,12,34135,0,transicao
202113,2021,13,39055,0,transicao
202114,2021,14,44526,0,transicao
202115,2021,15,41362,0,transicao
202116,2021,16,43032,0,transicao
202117,2021,17,41084,0,transicao
202118,2021,18,38055,0,transicao
202119,2021,19,36212,0,transicao
202120,2021,20,31813,0,transicao
202121,2021,21,27821,0,transicao
202122,2021,22,26803,0,transicao
202123,2021,23,24413,0,transicao
202124,2021,24,20369,0,transicao
202125,2021,25,17845,0,transicao
202126,2021,26,15580,0,transicao
202127,2021,27,14866,0,transicao
202128,2021,28,13596,0,transicao
202129,2021,29,11764,0,transicao
202130,2021,30,10057,0,transicao
202131,2021,31,10554,0,transicao
202132,2021,32,9802,0,transicao
202133,2021,33,9779,0,transicao
202134,2021,34,8247,0,transicao
202135,2021,35,7703,0,transicao
202136,2021,36,8228,0,transicao
202137,2021,37,8045,0,transicao
202138,2021,38,7933,0,transicao
202139,2021,39,7592,0,transicao
202140,2021,40,6353,0,transicao
202141,2021,41,6777,0,transicao
202142,2021,42,7090,0,transicao
202143,2021,43,6709,1,baixa_transmissao
202144,2021,44,7851,0,transicao
202145,2021,45,7920,0,transicao
202146,2021,46,9686,0,transicao
202147,2021,47,11138,0,transicao
202148,2021,48,13704,0,transicao
202149,2021,49,16366,0,transicao
202150,2021,50,18459,0,transicao
202151,2021,51,16636,0,transicao
202152,2021,52,9390,0,transicao
202201,2022,1,11660,1,baixa_transmissao
202202,2022,2,11945,1,baixa_transmissao
202203,2022,3,13045,1,baixa_transmissao
202204,2022,4,13786,1,baixa_transmissao
202205,2022,5,17244,1,baixa_transmissao
202206,2022,6,19087,1,baixa_transmissao
202207,2022,7,20872,1,baixa_transmissao
202208,2022,8,21874,1,baixa_transmissao
202209,2022,9,34406,1,baixa_transmissao
202210,2022,10,45320,1,baixa_transmissao
202211,2022,11,55022,1,baixa_transmissao
202212,2022,12,70495,1,baixa_transmissao
202213,2022,13,79116,1,baixa_transmissao
202214,2022,14,84859,1,baixa_transmissao
202215,2022,15,92334,1,baixa_transmissao
202216,2022,16,97749,1,baixa_transmissao
202217,2022,17,97953,1,baixa_transmissao
202218,2022,18,103841,1,baixa_transmissao
202219,2022,19,84420,1,baixa_transmissao
202220,2022,20,63957,1,baixa_transmissao
202221,2022,21,44770,1,baixa_transmissao
202222,2022,22,40295,1,baixa_transmissao
202223,2022,23,32338,1,baixa_transmissao
202224,2022,24,25194,1,baixa_transmissao
202225,2022,25,22187,1,baixa_transmissao
202226,2022,26,18268,1,baixa_transmissao
202227,2022,27,15289,1,baixa_transmissao
202228,2022,28,13474,1,baixa_transmissao
202229,2022,29,11535,1,baixa_transmissao
202230,2022,30,10292,1,baixa_transmissao
202231,2022,31,9778,1,baixa_transmissao
202232,2022,32,8314,1,baixa_transmissao
202233,2022,33,7327,1,baixa_transmissao
202234,2022,34,6367,1,baixa_transmissao
202235,2022,35,5751,1,baixa_transmissao
202236,2022,36,5420,1,baixa_transmissao
202237,2022,37,5294,1,baixa_transmissao
202238,2022,38,4968,1,baixa_transmissao
202239,2022,39,4809,1,baixa_transmissao
202240,2022,40,4909,1,baixa_transmissao
202241,2022,41,4757,1,baixa_transmissao
202242,2022,42,4855,1,baixa_transmissao
202243,2022,43,4399,1,baixa_transmissao
202244,2022,44,4652,1,baixa_transmissao
202245,2022,45,5640,1,baixa_transmissao
202246,2022,46,6079,1,baixa_transmissao
202247,2022,47,6412,1,baixa_transmissao
202248,2022,48,6604,1,baixa_transmissao
202249,2022,49,7027,1,baixa_transmissao
202250,2022,50,7684,1,baixa_transmissao
202251,2022,51,7021,1,baixa_transmissao
202252,2022,52,4401,1,baixa_transmissao
202301,2023,1,12760,1,baixa_transmissao
202302,2023,2,14202,1,baixa_transmissao
202303,2023,3,17969,1,baixa_transmissao
202304,2023,4,20606,1,baixa_transmissao
202305,2023,5,27889,1,baixa_transmissao
202306,2023,6,35433,1,baixa_transmissao
202307,2023,7,36859,1,baixa_transmissao
202308,2023,8,41473,1,baixa_transmissao
202309,2023,9,53825,1,baixa_transmissao
202310,2023,10,64568,1,baixa_transmissao
202311,2023,11,73493,1,baixa_transmissao
202312,2023,12,89284,1,baixa_transmissao
202313,2023,13,98736,1,baixa_transmissao
202314,2023,14,98126,1,baixa_transmissao
202315,2023,15,110655,1,baixa_transmissao
202316,2023,16,100864,1,baixa_transmissao
202317,2023,17,86763,1,baixa_transmissao
202318,2023,18,88175,1,baixa_transmissao
202319,2023,19,81827,1,baixa_transmissao
202320,2023,20,68218,1,baixa_transmissao
202321,2023,21,47225,1,baixa_transmissao
202322,2023,22,38682,1,baixa_transmissao
202323,2023,23,29939,1,baixa_transmissao
202324,2023,24,26346,1,baixa_transmissao
202325,2023,25,19264,1,baixa_transmissao
202326,2023,26,15160,1,baixa_transmissao
202327,2023,27,12763,1,baixa_transmissao
202328,2023,28,10953,1,baixa_transmissao
202329,2023,29,8868,1,baixa_transmissao
202330,2023,30,7473,1,baixa_transmissao
202331,2023,31,7598,1,baixa_transmissao
202332,2023,32,6708,1,baixa_transmissao
202333,2023,33,6419,1,baixa_transmissao
202334,2023,34,5897,1,baixa_transmissao
202335,2023,35,5539,1,baixa_transmissao
202336,2023,36,5013,1,baixa_transmissao
202337,2023,37,5825,1,baixa_transmissao
202338,2023,38,6000,1,baixa_transmissao
202339,2023,39,5676,1,baixa_transmissao
202340,2023,40,6235,1,baixa_transmissao
202341,2023,41,5631,1,baixa_transmissao
202342,2023,42,6788,1,baixa_transmissao
202343,2023,43,6485,1,baixa_transmissao
202344,2023,44,6838,1,baixa_transmissao
202345,2023,45,9353,1,baixa_transmissao
202346,2023,46,9147,1,baixa_transmissao
202347,2023,47,12588,1,baixa_transmissao
202348,2023,48,13899,1,baixa_transmissao
202349,2023,49,16261,1,baixa_transmissao
202350,2023,50,21406,1,baixa_transmissao
202351,2023,51,22118,1,baixa_transmissao
202352,2023,52,16134,1,baixa_transmissao
202401,2024,1,51086,1,baixa_transmissao
202402,2024,2,61515,1,baixa_transmissao
202403,2024,3,89814,1,baixa_transmissao
202404,2024,4,127227,1,baixa_transmissao
202405,2024,5,164645,1,baixa_transmissao
202406,2024,6,201447,1,baixa_transmissao
202407,2024,7,249440,1,baixa_transmissao
202408,2024,8,310288,1,baixa_transmissao
202409,2024,9,342519,1,baixa_transmissao
202410,2024,10,364793,1,baixa_transmissao
202411,2024,11,392067,1,baixa_transmissao
202412,2024,12,433513,1,baixa_transmissao
202413,2024,13,375565,1,baixa_transmissao
202414,2024,14,414963,1,baixa_transmissao
202415,2024,15,419145,1,baixa_transmissao
202416,2024,16,383330,1,baixa_transmissao
202417,2024,17,332746,1,baixa_transmissao
202418,2024,18,324279,1,baixa_transmissao
202419,2024,19,323494,1,baixa_transmissao
202420,2024,20,285865,1,baixa_transmissao
202421,2024,21,201167,1,baixa_transmissao
202422,2024,22,127480,1,baixa_transmissao
202423,2024,23,87924,1,baixa_transmissao
202424,2024,24,79647,1,baixa_transmissao
202425,2024,25,64108,1,baixa_transmissao
202426,2024,26,44686,1,baixa_transmissao
202427,2024,27,31733,1,baixa_transmissao
202428,2024,28,21885,1,baixa_transmissao
202429,2024,29,17696,1,baixa_transmissao
202430,2024,30,15348,1,baixa_transmissao
202431,2024,31,13598,1,baixa_transmissao
202432,2024,32,11313,1,baixa_transmissao
202433,2024,33,9908,1,baixa_transmissao
202434,2024,34,9162,1,baixa_transmissao
202435,2024,35,7803,1,baixa_transmissao
202436,2024,36,8189,1,baixa_transmissao
202437,2024,37,8200,1,baixa_transmissao
202438,2024,38,7730,1,baixa_transmissao
202439,2024,39,7442,1,baixa_transmissao
202440,2024,40,7216,1,baixa_transmissao
202441,2024,41,6869,1,baixa_transmissao
202442,2024,42,7316,1,baixa_transmissao
202443,2024,43,7780,1,baixa_transmissao
202444,2024,44,8386,1,baixa_transmissao
202445,2024,45,8905,1,baixa_transmissao
202446,2024,46,9640,1,baixa_transmissao
202447,2024,47,12008,1,baixa_transmissao
202448,2024,48,13111,1,baixa_transmissao
202449,2024,49,15761,1,baixa_transmissao
202450,2024,50,17827,1,baixa_transmissao
202451,2024,51,17066,1,baixa_transmissao
202452,2024,52,10279,1,baixa_transmissao
202501,2025,1,29242,1,baixa_transmissao
202502,2025,2,37339,1,baixa_transmissao
202503,2025,3,43151,1,baixa_transmissao
202504,2025,4,51444,1,baixa_transmissao
202505,2025,5,56424,1,baixa_transmissao
202506,2025,6,57463,1,baixa_transmissao
202507,2025,7,64954,1,baixa_transmissao
202508,2025,8,72036,1,baixa_transmissao
202509,2025,9,71376,1,baixa_transmissao
202510,2025,10,79510,1,baixa_transmissao
202511,2025,11,87563,1,baixa_transmissao
202512,2025,12,90350,1,baixa_transmissao
202513,2025,13,86879,1,baixa_transmissao
202514,2025,14,87200,1,baixa_transmissao
202515,2025,15,79659,1,baixa_transmissao
202516,2025,16,68032,1,baixa_transmissao
202517,2025,17,74583,1,baixa_transmissao
202518,2025,18,63637,1,baixa_transmissao
202519,2025,19,61222,1,baixa_transmissao
202520,2025,20,53813,1,baixa_transmissao
202521,2025,21,46376,1,baixa_transmissao
202522,2025,22,33079,1,baixa_transmissao
202523,2025,23,25458,1,baixa_transmissao
202524,2025,24,18422,1,baixa_transmissao
202525,2025,25,12906,1,baixa_transmissao
202526,2025,26,11060,1,baixa_transmissao
202527,2025,27,9535,1,baixa_transmissao
202528,2025,28,8090,1,baixa_transmissao
202529,2025,29,7213,1,baixa_transmissao
202530,2025,30,6868,1,baixa_transmissao
202531,2025,31,6317,1,baixa_transmissao
202532,2025,32,6110,1,baixa_transmissao
202533,2025,33,6185,1,baixa_transmissao
