ANO_SEMANA,ANO_EPI,SEMANA_EPI,NOTIFICACOES,CLUSTER,CLUSTER_LABEL
200001,2000,1,4813,1,perfil_basal
200002,2000,2,4063,1,perfil_basal
200003,2000,3,3603,1,perfil_basal
200004,2000,4,4150,0,perfil_intermediario
200005,2000,5,4855,1,perfil_basal
200006,2000,6,5804,1,perfil_basal
200007,2000,7,6797,1,perfil_basal
200008,2000,8,7209,1,perfil_basal
200009,2000,9,6766,1,perfil_basal
200010,2000,10,7049,1,perfil_basal
200011,2000,11,7784,1,perfil_basal
200012,2000,12,7991,1,perfil_basal
200013,2000,13,7757,1,perfil_basal
200014,2000,14,7609,1,perfil_basal
200015,2000,15,6955,1,perfil_basal
200016,2000,16,5938,1,perfil_basal
200017,2000,17,6056,1,perfil_basal
200018,2000,18,6467,1,perfil_basal
200019,2000,19,5780,1,perfil_basal
200020,2000,20,5333,1,perfil_basal
200021,2000,21,3874,1,perfil_basal
200022,2000,22,3319,1,perfil_basal
200023,2000,23,3140,1,perfil_basal
200024,2000,24,2448,1,perfil_basal
200025,2000,25,2078,1,perfil_basal
200026,2000,26,2139,1,perfil_basal
200027,2000,27,1997,1,perfil_basal
200028,2000,28,1682,1,perfil_basal
200029,2000,29,1391,1,perfil_basal
200030,2000,30,1276,1,perfil_basal
200031,2000,31,1357,1,perfil_basal
200032,2000,32,1254,1,perfil_basal
200033,2000,33,1244,1,perfil_basal
200034,2000,34,1252,1,perfil_basal
200035,2000,35,976,1,perfil_basal
200036,2000,36,852,1,perfil_basal
200037,2000,37,916,1,perfil_basal
200038,2000,38,760,1,perfil_basal
200039,2000,39,691,1,perfil_basal
200040,2000,40,840,1,perfil_basal
200041,2000,41,965,1,perfil_basal
200042,2000,42,1220,1,perfil_basal
200043,2000,43,1232,1,perfil_basal
200044,2000,44,1266,1,perfil_basal
200045,2000,45,1500,1,perfil_basal
200046,2000,46,1644,1,perfil_basal
200047,2000,47,2082,1,perfil_basal
200048,2000,48,2026,1,perfil_basal
200049,2000,49,1786,1,perfil_basal
200050,2000,50,1719,1,perfil_basal
200051,2000,51,1529,1,perfil_basal
200052,2000,52,1391,1,perfil_basal
200053,2000,53,18,1,perfil_basal
200101,2001,1,6085,1,perfil_basal
200102,2001,2,6914,1,perfil_basal
200103,2001,3,9869,1,perfil_basal
200104,2001,4,11293,1,perfil_basal
200105,2001,5,12967,1,perfil_basal
200106,2001,6,15030,1,perfil_basal
200107,2001,7,14665,1,perfil_basal
200108,2001,8,11950,1,perfil_basal
200109,2001,9,13993,1,perfil_basal
200110,2001,10,16771,1,perfil_basal
200111,2001,11,17632,1,perfil_basal
200112,2001,12,18898,1,perfil_basal
200113,2001,13,18883,1,perfil_basal
200114,2001,14,22471,1,perfil_basal
200115,2001,15,20736,1,perfil_basal
200116,2001,16,24333,1,perfil_basal
200117,2001,17,24169,1,perfil_basal
200118,2001,18,25884,1,perfil_basal
200119,2001,19,23985,1,perfil_basal
200120,2001,20,66,1,perfil_basal
200121,2001,21,16130,1,perfil_basal
200122,2001,22,13952,1,perfil_basal
200123,2001,23,12850,1,perfil_basal
200124,2001,24,9493,1,perfil_basal
200125,2001,25,8253,1,perfil_basal
200126,2001,26,6510,1,perfil_basal
200127,2001,27,5856,1,perfil_basal
200128,2001,28,5137,1,perfil_basal
200129,2001,29,4675,1,perfil_basal
200130,2001,30,4185,1,perfil_basal
200131,2001,31,3870,1,perfil_basal
200132,2001,32,3424,1,perfil_basal
200133,2001,33,3318,1,perfil_basal
200134,2001,34,3090,1,perfil_basal
200135,2001,35,2772,1,perfil_basal
200136,2001,36,2409,1,perfil_basal
200137,2001,37,2641,1,perfil_basal
200138,2001,38,2411,1,perfil_basal
200139,2001,39,2252,1,perfil_basal
200140,2001,40,2646,1,perfil_basal
200141,2001,41,2387,1,perfil_basal
200142,2001,42,2878,1,perfil_basal
200143,2001,43,2955,1,perfil_basal
200144,2001,44,2623,1,perfil_basal
200145,2001,45,3229,1,perfil_basal
200146,2001,46,2912,1,perfil_basal
200147,2001,47,3843,1,perfil_basal
200148,2001,48,3914,1,perfil_basal
200149,2001,49,3944,1,perfil_basal
200150,2001,50,4274,1,perfil_basal
200151,2001,51,3628,1,perfil_basal
200152,2001,52,4266,1,perfil_basal
200153,2001,53,11,1,perfil_basal
200201,2002,1,10011,1,perfil_basal
200202,2002,2,14928,1,perfil_basal
200203,2002,3,25762,1,perfil_basal
200204,2002,4,36443,1,perfil_basal
200205,2002,5,44583,1,perfil_basal
200206,2002,6,46103,1,perfil_basal
200207,2002,7,52875,1,perfil_basal
200208,2002,8,72605,1,perfil_basal
200209,2002,9,77839,1,perfil_basal
200210,2002,10,75247,1,perfil_basal
200211,2002,11,69188,1,perfil_basal
200212,2002,12,57179,1,perfil_basal
200213,2002,13,41979,1,perfil_basal
200214,2002,14,40468,1,perfil_basal
200215,2002,15,31440,1,perfil_basal
200216,2002,16,26235,1,perfil_basal
200217,2002,17,20473,1,perfil_basal
200218,2002,18,15944,1,perfil_basal
200219,2002,19,14290,1,perfil_basal
200220,2002,20,119,1,perfil_basal
200221,2002,21,9318,1,perfil_basal
200222,2002,22,6489,1,perfil_basal
200223,2002,23,6268,0,perfil_intermediario
200224,2002,24,5263,1,perfil_basal
200225,2002,25,4156,1,perfil_basal
200226,2002,26,3328,1,perfil_basal
200227,2002,27,3363,1,perfil_basal
200228,2002,28,2991,1,perfil_basal
200229,2002,29,2945,1,perfil_basal
200230,2002,30,2634,1,perfil_basal
200231,2002,31,2779,1,perfil_basal
200232,2002,32,2769,1,perfil_basal
200233,2002,33,2602,1,perfil_basal
200234,2002,34,2456,1,perfil_basal
200235,2002,35,2099,1,perfil_basal
200236,2002,36,2165,1,perfil_basal
200237,2002,37,2192,1,perfil_basal
200238,2002,38,1901,1,perfil_basal
200239,2002,39,1677,1,perfil_basal
200240,2002,40,2003,1,perfil_basal
200241,2002,41,2083,1,perfil_basal
200242,2002,42,2055,1,perfil_basal
200243,2002,43,2029,1,perfil_basal
200244,2002,44,2374,1,perfil_basal
200245,2002,45,2597,1,perfil_basal
200246,2002,46,3226,1,perfil_basal
200247,2002,47,4023,1,perfil_basal
200248,2002,48,4337,1,perfil_basal
200249,2002,49,4445,1,perfil_basal
200250,2002,50,3735,1,perfil_basal
200251,2002,51,3253,1,perfil_basal
200252,2002,52,2966,1,perfil_basal
200301,2003,1,5129,1,perfil_basal
200302,2003,2,7058,1,perfil_basal
200303,2003,3,8451,1,perfil_basal
200304,2003,4,10693,1,perfil_basal
200305,2003,5,13129,1,perfil_basal
200306,2003,6,16005,1,perfil_basal
200307,2003,7,18285,1,perfil_basal
200308,2003,8,19379,1,perfil_basal
200309,2003,9,17732,1,perfil_basal
200310,2003,10,19720,1,perfil_basal
200311,2003,11,23848,1,perfil_basal
200312,2003,12,23227,1,perfil_basal
200313,2003,13,21327,1,perfil_basal
200314,2003,14,20410,1,perfil_basal
200315,2003,15,17554,1,perfil_basal
200316,2003,16,13961,1,perfil_basal
200317,2003,17,14949,1,perfil_basal
200318,2003,18,13244,1,perfil_basal
200319,2003,19,12854,1,perfil_basal
200320,2003,20,64,1,perfil_basal
200321,2003,21,10513,1,perfil_basal
200322,2003,22,8945,1,perfil_basal
200323,2003,23,8168,1,perfil_basal
200324,2003,24,6520,1,perfil_basal
200325,2003,25,5478,1,perfil_basal
200326,2003,26,4807,1,perfil_basal
200327,2003,27,4302,1,perfil_basal
200328,2003,28,3479,1,perfil_basal
200329,2003,29,3280,1,perfil_basal
200330,2003,30,3026,1,perfil_basal
200331,2003,31,2692,1,perfil_basal
200332,2003,32,2682,1,perfil_basal
200333,2003,33,2424,1,perfil_basal
200334,2003,34,2252,1,perfil_basal
200335,2003,35,1982,1,perfil_basal
200336,2003,36,2004,1,perfil_basal
200337,2003,37,1970,1,perfil_basal
200338,2003,38,2085,1,perfil_basal
200339,2003,39,1697,1,perfil_basal
200340,2003,40,1647,1,perfil_basal
200341,2003,41,1763,1,perfil_basal
200342,2003,42,1510,1,perfil_basal
200343,2003,43,1469,1,perfil_basal
200344,2003,44,1645,1,perfil_basal
200345,2003,45,1835,1,perfil_basal
200346,2003,46,2082,1,perfil_basal
200347,2003,47,2402,1,perfil_basal
200348,2003,48,2650,1,perfil_basal
200349,2003,49,2730,1,perfil_basal
200350,2003,50,2560,1,perfil_basal
200351,2003,51,2106,1,perfil_basal
200352,2003,52,1628,1,perfil_basal
200353,2003,53,2214,1,perfil_basal
200401,2004,1,3260,1,perfil_basal
200402,2004,2,3325,1,perfil_basal
200403,2004,3,3792,1,perfil_basal
200404,2004,4,3968,1,perfil_basal
200405,2004,5,4877,1,perfil_basal
200406,2004,6,5526,1,perfil_basal
200407,2004,7,4767,1,perfil_basal
200408,2004,8,4923,1,perfil_basal
200409,2004,9,6127,1,perfil_basal
200410,2004,10,6461,1,perfil_basal
200411,2004,11,6523,1,perfil_basal
200412,2004,12,5312,1,perfil_basal
200413,2004,13,4274,1,perfil_basal
200414,2004,14,3681,1,perfil_basal
200415,2004,15,3996,1,perfil_basal
200416,2004,16,3628,1,perfil_basal
200417,2004,17,3439,1,perfil_basal
200418,2004,18,3137,1,perfil_basal
200419,2004,19,3152,1,perfil_basal
200420,2004,20,28,1,perfil_basal
200421,2004,21,2228,1,perfil_basal
200422,2004,22,1982,1,perfil_basal
200423,2004,23,1655,1,perfil_basal
200424,2004,24,1585,1,perfil_basal
200425,2004,25,1369,1,perfil_basal
200426,2004,26,1390,1,perfil_basal
200427,2004,27,1288,1,perfil_basal
200428,2004,28,1213,1,perfil_basal
200429,2004,29,1110,1,perfil_basal
200430,2004,30,999,1,perfil_basal
200431,2004,31,1262,1,perfil_basal
200432,2004,32,1122,1,perfil_basal
200433,2004,33,1145,1,perfil_basal
200434,2004,34,1014,1,perfil_basal
200435,2004,35,936,1,perfil_basal
200436,2004,36,1009,1,perfil_basal
200437,2004,37,1116,1,perfil_basal
200438,2004,38,978,1,perfil_basal
200439,2004,39,904,1,perfil_basal
200440,2004,40,958,1,perfil_basal
200441,2004,41,1152,1,perfil_basal
200442,2004,42,1287,1,perfil_basal
200443,2004,43,1185,1,perfil_basal
200444,2004,44,1605,1,perfil_basal
200445,2004,45,2121,1,perfil_basal
200446,2004,46,2672,1,perfil_basal
200447,2004,47,2536,1,perfil_basal
200448,2004,48,2632,1,perfil_basal
200449,2004,49,2409,0,perfil_intermediario
200450,2004,50,2214,1,perfil_basal
200451,2004,51,2050,1,perfil_basal
200452,2004,52,2428,1,perfil_basal
200453,2004,53,1,1,perfil_basal
200501,2005,1,3179,1,perfil_basal
200502,2005,2,3795,1,perfil_basal
200503,2005,3,4284,1,perfil_basal
200504,2005,4,4417,1,perfil_basal
200505,2005,5,4663,1,perfil_basal
200506,2005,6,5392,1,perfil_basal
200507,2005,7,6424,1,perfil_basal
200508,2005,8,6977,1,perfil_basal
200509,2005,9,8077,1,perfil_basal
200510,2005,10,8882,1,perfil_basal
200511,2005,11,8753,1,perfil_basal
200512,2005,12,8205,1,perfil_basal
200513,2005,13,9321,1,perfil_basal
200514,2005,14,9842,1,perfil_basal
200515,2005,15,9876,1,perfil_basal
200516,2005,16,9277,1,perfil_basal
200517,2005,17,8826,1,perfil_basal
200518,2005,18,9247,1,perfil_basal
200519,2005,19,8915,1,perfil_basal
200520,2005,20,174,1,perfil_basal
200521,2005,21,6414,1,perfil_basal
200522,2005,22,6540,1,perfil_basal
200523,2005,23,5954,1,perfil_basal
200524,2005,24,5581,1,perfil_basal
200525,2005,25,5564,1,perfil_basal
200526,2005,26,5377,1,perfil_basal
200527,2005,27,5145,1,perfil_basal
200528,2005,28,4998,1,perfil_basal
200529,2005,29,4703,1,perfil_basal
200530,2005,30,4169,1,perfil_basal
200531,2005,31,4186,1,perfil_basal
200532,2005,32,3787,1,perfil_basal
200533,2005,33,3320,1,perfil_basal
200534,2005,34,3420,1,perfil_basal
200535,2005,35,2793,1,perfil_basal
200536,2005,36,2574,0,perfil_intermediario
200537,2005,37,2336,1,perfil_basal
200538,2005,38,2063,1,perfil_basal
200539,2005,39,1792,1,perfil_basal
200540,2005,40,1803,1,perfil_basal
200541,2005,41,1907,1,perfil_basal
200542,2005,42,1750,1,perfil_basal
200543,2005,43,1698,1,perfil_basal
200544,2005,44,2120,1,perfil_basal
200545,2005,45,2193,1,perfil_basal
200546,2005,46,2614,1,perfil_basal
200547,2005,47,2887,1,perfil_basal
200548,2005,48,2844,1,perfil_basal
200549,2005,49,2853,1,perfil_basal
200550,2005,50,2869,1,perfil_basal
200551,2005,51,2790,1,perfil_basal
200552,2005,52,3287,1,perfil_basal
200601,2006,1,5159,1,perfil_basal
200602,2006,2,6827,1,perfil_basal
200603,2006,3,8612,1,perfil_basal
200604,2006,4,9124,1,perfil_basal
200605,2006,5,11118,1,perfil_basal
200606,2006,6,11183,1,perfil_basal
200607,2006,7,10694,1,perfil_basal
200608,2006,8,9260,0,perfil_intermediario
200609,2006,9,11246,1,perfil_basal
200610,2006,10,14817,1,perfil_basal
200611,2006,11,17214,1,perfil_basal
200612,2006,12,19402,1,perfil_basal
200613,2006,13,21121,1,perfil_basal
200614,2006,14,21057,1,perfil_basal
200615,2006,15,19749,1,perfil_basal
200616,2006,16,21156,1,perfil_basal
200617,2006,17,18191,1,perfil_basal
200618,2006,18,18489,1,perfil_basal
200619,2006,19,14917,1,perfil_basal
200620,2006,20,411,1,perfil_basal
200621,2006,21,10127,1,perfil_basal
200622,2006,22,9361,1,perfil_basal
200623,2006,23,7799,1,perfil_basal
200624,2006,24,6204,0,perfil_intermediario
200625,2006,25,5802,1,perfil_basal
200626,2006,26,4941,1,perfil_basal
200627,2006,27,4576,1,perfil_basal
200628,2006,28,4194,1,perfil_basal
200629,2006,29,3861,1,perfil_basal
200630,2006,30,3200,1,perfil_basal
200631,2006,31,3398,1,perfil_basal
200632,2006,32,2996,1,perfil_basal
200633,2006,33,2665,1,perfil_basal
200634,2006,34,2634,1,perfil_basal
200635,2006,35,2007,1,perfil_basal
200636,2006,36,1670,1,perfil_basal
200637,2006,37,1901,1,perfil_basal
200638,2006,38,1767,1,perfil_basal
200639,2006,39,1588,1,perfil_basal
200640,2006,40,1698,1,perfil_basal
200641,2006,41,1782,1,perfil_basal
200642,2006,42,2080,1,perfil_basal
200643,2006,43,2036,1,perfil_basal
200644,2006,44,2251,1,perfil_basal
200645,2006,45,2658,1,perfil_basal
200646,2006,46,3373,1,perfil_basal
200647,2006,47,3806,1,perfil_basal
200648,2006,48,4055,1,perfil_basal
200649,2006,49,4024,1,perfil_basal
200650,2006,50,4189,1,perfil_basal
200651,2006,51,3781,1,perfil_basal
200652,2006,52,4253,1,perfil_basal
200701,2007,1,7494,1,perfil_basal
200702,2007,2,9900,1,perfil_basal
200703,2007,3,13970,1,perfil_basal
200704,2007,4,16294,1,perfil_basal
200705,2007,5,20680,1,perfil_basal
200706,2007,6,22916,1,perfil_basal
200707,2007,7,21164,1,perfil_basal
200708,2007,8,22813,1,perfil_basal
200709,2007,9,29641,1,perfil_basal
200710,2007,10,33168,1,perfil_basal
200711,2007,11,34260,1,perfil_basal
200712,2007,12,38025,1,perfil_basal
200713,2007,13,35209,1,perfil_basal
200714,2007,14,34604,1,perfil_basal
200715,2007,15,39505,1,perfil_basal
200716,2007,16,36937,1,perfil_basal
200717,2007,17,29555,1,perfil_basal
200718,2007,18,27948,1,perfil_basal
200719,2007,19,24935,1,perfil_basal
200720,2007,20,20366,1,perfil_basal
200721,2007,21,16687,1,perfil_basal
200722,2007,22,13108,1,perfil_basal
200723,2007,23,10757,1,perfil_basal
200724,2007,24,11163,1,perfil_basal
200725,2007,25,8986,1,perfil_basal
200726,2007,26,7080,1,perfil_basal
200727,2007,27,6732,1,perfil_basal
200728,2007,28,6576,1,perfil_basal
200729,2007,29,6523,1,perfil_basal
200730,2007,30,5122,1,perfil_basal
200731,2007,31,4705,1,perfil_basal
200732,2007,32,4287,1,perfil_basal
200733,2007,33,3712,1,perfil_basal
200734,2007,34,3527,1,perfil_basal
200735,2007,35,3120,1,perfil_basal
200736,2007,36,2993,1,perfil_basal
200737,2007,37,3466,1,perfil_basal
200738,2007,38,3127,1,perfil_basal
200739,2007,39,2993,1,perfil_basal
200740,2007,40,3374,1,perfil_basal
