ANO_SEMANA,ANO_EPI,SEMANA_EPI,NOTIFICACOES,idade_anos,atraso_notificacao_dias,sexo_masc,sexo_fem,gestante,hospitalizado,obito_agravo,obito_outras_causas,criterio_lab,criterio_clinico_epi,criterio_clinico,caso_confirmado_provavel,caso_descartado,caso_inconclusivo,caso_dengue_alarme,caso_dengue_grave,caso_chikungunya,raca_branca,raca_preta,raca_amarela,raca_parda,raca_indigena,febre_flag,mialgia_flag,cefaleia_flag,exantema_flag,vomito_flag,nausea_flag,dor_costas_flag,conjuntvit_flag,artrite_flag,artralgia_flag,petequia_n_flag,leucopenia_flag,laco_flag,dor_retro_flag,diabetes_flag,hematolog_flag,hepatopat_flag,renal_flag,hipertensa_flag,acido_pept_flag,auto_imune_flag,alrm_hipot_flag,alrm_plaq_flag,alrm_vom_flag,alrm_sang_flag,alrm_hemat_flag,alrm_abdom_flag,alrm_letar_flag,alrm_hepat_flag,alrm_liq_flag,grav_pulso_flag,grav_conv_flag,grav_ench_flag,grav_insuf_flag,grav_taqui_flag,grav_extre_flag,grav_hipot_flag,grav_hemat_flag,grav_melen_flag,grav_metro_flag,grav_sang_flag,grav_ast_flag,grav_mioc_flag,grav_consc_flag,grav_orgao_flag,mani_hemor_flag,epistaxe_flag,gengivo_flag,metro_flag,petequias_flag,hematura_flag,sangram_flag,laco_n_flag,plasmatico_flag,evidencia_flag,plaq_menor_flag,con_fhd_flag,week_start,ano,semana,semana_sin,semana_cos,notificacoes_lag_1,notificacoes_lag_2,notificacoes_lag_3,notificacoes_lag_4,notificacoes_lag_8,notificacoes_lag_12,notificacoes_media_movel_3,notificacoes_desvio_movel_3,notificacoes_min_movel_3,notificacoes_max_movel_3,notificacoes_media_movel_4,notificacoes_desvio_movel_4,notificacoes_min_movel_4,notificacoes_max_movel_4,notificacoes_media_movel_8,notificacoes_desvio_movel_8,notificacoes_min_movel_8,notificacoes_max_movel_8,notificacoes_media_movel_12,notificacoes_desvio_movel_12,notificacoes_min_movel_12,notificacoes_max_movel_12,notificacoes_diff_1,notificacoes_diff_4,notificacoes_pct_change_1,notificacoes_pct_change_4,notificacoes_aceleracao_1,notificacoes_razao_media_4,notificacoes_razao_media_8,indice_sintomas,indice_comorbidades,indice_alarme,indice_gravidade,indice_hemorragico,indice_carga_clinica,indice_desfecho_severo,indice_confirmacao,alerta_notificacoes_q75,alerta_notificacoes_q90,alerta_crescimento
201743,2017,43,5036,282.17933481671685,5.130857823669579,0.4884829229547259,0.5095313741064337,0.0121151936444885,0.0839457320520067,0.0002448579823702,0.0051420176297747,0.4994487320837927,0.4945975744211686,0.0059536934950385,0.2190419399721725,0.0,0.1033591731266149,0.0039753528125621,0.0003975352812562,0.0,0.3915806195393169,0.0270055599682287,0.0067513899920571,0.3397537728355838,0.0021842732327243,0.8592639063153492,0.6986616478460895,0.6938519447929736,0.1378084483479715,0.2356754496026767,0.3209953994144709,0.220409870347135,0.0319949811794228,0.0861564199079883,0.1762860727728983,0.0598076118778753,0.0526976160602258,0.0271852781263069,0.2444583856127143,0.0204935173567544,0.0052279381012128,0.007319113341698,0.0046005855290673,0.0445420326223337,0.006900878293601,0.0050188205771643,0.2083333333333333,0.4583333333333333,0.375,0.36,0.125,0.375,0.125,0.0,0.0416666666666666,0.0,0.0,0.0,0.25,0.5,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,,,,,,,,,,,,,2017-10-23,2017,43,-0.8854560256532101,0.464723172043768,5684.0,5188.0,5186.0,4817.0,4139.0,4286.0,5352.666666666667,286.9448263002702,5186.0,5684.0,5218.75,355.8458233561209,4817.0,5684.0,4875.375,564.0425357529194,3987.0,5684.0,4625.666666666667,584.8153295653518,3987.0,5684.0,-648.0,219.0,-0.11400422237860663,0.04546398173136801,-1144.0,0.9649820359281437,1.0329461836269005,0.2746609308717213,0.013443269403118786,0.22981481481481478,0.13333333333333333,,0.16281308710574705,0.0221408695320488,0.1156827668455576,0,0,0
201744,2017,44,4834,281.0239777980553,6.0695076541166735,0.5022755482002482,0.4935870914356639,0.013446421183285,0.0916286149162861,0.0012939958592132,0.0025879917184265,0.5211103335665966,0.4702589223233029,0.0086307441101003,0.216652858326429,0.0,0.1174399337199668,0.0037282518641259,0.0004142502071251,0.0,0.3816714935870914,0.0357881671493587,0.008067852709971,0.3347124534546959,0.0014480761274306,0.8560755877829048,0.6787519226543617,0.6888595912986157,0.1474401230498791,0.2399472643375082,0.3122390683366293,0.2206108547571962,0.0298835420786639,0.083278400351571,0.1764447374203471,0.056031641397495,0.04834102395078,0.023071852340145,0.2392880685563612,0.016040430674577,0.00659195781147,0.006811689738519,0.00439463854098,0.038892551087673,0.005493298176225,0.00439463854098,0.0833333333333333,0.625,0.3333333333333333,0.2083333333333333,0.0833333333333333,0.5,0.125,0.0416666666666666,0.125,0.6666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,,,,,,,,,,,,,2017-10-30,2017,44,-0.8229838658936571,0.5680647467311548,5036.0,5684.0,5188.0,5186.0,3987.0,4097.0,5302.666666666667,338.876575378851,5036.0,5684.0,5273.5,282.7737611589795,5036.0,5684.0,4987.5,479.5807692990242,3987.0,5684.0,4688.166666666667,585.2911992132249,3987.0,5684.0,-202.0,-352.0,-0.04011119936457508,-0.06787504820671042,446.0,0.9166587655257419,0.9692230576441103,0.271447405593747,0.011802743510060573,0.2361111111111111,0.15555555555555556,,0.16872920394261856,0.024266278211687576,0.0992129246064622,0,0,0
201745,2017,45,5477,283.54391756977907,6.312579879496075,0.4805550483841519,0.5159758992148986,0.012417823228634,0.083310937919914,0.0006864988558352,0.0034324942791762,0.5199833472106578,0.4712739383846794,0.0087427144046627,0.2266252739225712,0.0,0.127100073046019,0.0027392257121986,0.0009130752373995,0.0,0.3868906335585173,0.0346905240094942,0.0054774511593938,0.3359503377761548,0.0020083987584444,0.8588512056459517,0.692021172319153,0.7055479317780827,0.1466379141344834,0.2393648304254068,0.3168006273279749,0.2285826308566947,0.0311703587531856,0.0880219564791217,0.1899627524014898,0.0629288374828465,0.0456773181729072,0.030386198784552,0.2474024701039012,0.0190158792393648,0.0041168398353264,0.0043128798274848,0.0041168398353264,0.037247598510096,0.003920799843168,0.0033326798666928,0.217391304347826,0.5217391304347826,0.1739130434782608,0.3478260869565217,0.0434782608695652,0.5217391304347826,0.217391304347826,0.0434782608695652,0.1304347826086956,0.6,0.0,0.4,0.8,0.6,0.6,0.4,0.6,0.0,0.2,0.0,0.2,0.2,0.4,0.2,,,,,,,,,,,,,2017-11-06,2017,45,-0.7485107481711011,0.6631226582407952,4834.0,5036.0,5684.0,5188.0,4922.0,4018.0,5184.666666666667,444.0735674868656,4834.0,5684.0,5185.5,362.5883800307574,4834.0,5684.0,5093.375,278.4831041220399,4817.0,5684.0,4749.583333333333,555.5299612770319,3987.0,5684.0,643.0,289.0,0.13301613570542004,0.055705474171164227,845.0,1.0562144441230354,1.0753184283505535,0.27738258604755367,0.010866216708208459,0.24637681159420285,0.34666666666666673,,0.22032307025415793,0.021912434431336825,0.0995252008765522,0,0,1
201746,2017,46,5422,292.37215664576416,5.684433788270011,0.4741792696421985,0.5226853559572113,0.014204021398266,0.0956429330499467,0.0002315886984714,0.0048633626679018,0.5139123102866779,0.4759696458684654,0.0101180438448566,0.2353158478019948,0.0,0.1316956039896564,0.0027705947543405,0.0005541189508681,0.0,0.3950571744743637,0.0354112873478421,0.0070084839542603,0.3463666543710808,0.0020287716709701,0.8549346016646849,0.6956004756242569,0.7146254458977408,0.1444708680142687,0.2461355529131985,0.3248117320650019,0.234244946492271,0.0358699960364645,0.0917558462148236,0.189655172413793,0.0659928656361474,0.0437970669837495,0.0261593341260404,0.2629805786761791,0.0182322631787554,0.0041617122473246,0.0047562425683709,0.0027744748315497,0.0439952437574316,0.0049544193420531,0.0029726516052318,0.1428571428571428,0.4285714285714285,0.1904761904761904,0.2857142857142857,0.0952380952380952,0.3333333333333333,0.1904761904761904,0.0476190476190476,0.0476190476190476,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2017-11-13,2017,46,-0.6631226582407955,0.7485107481711007,5477.0,4834.0,5036.0,5684.0,5080.0,4104.0,5115.666666666667,328.81960607682714,4834.0,5477.0,5257.75,390.93765487606277,4834.0,5684.0,5162.75,298.1288072461639,4817.0,5684.0,4871.166666666667,540.3096474700401,3987.0,5684.0,-55.0,-262.0,-0.010041993792222037,-0.04609429978888102,-698.0,1.0312395986876515,1.0502154859328845,0.2807881773399014,0.0116924296472453,0.19576719576719573,0.05555555555555555,,0.1359508395774745,0.024799808863406672,0.10362024381233839,0,0,0
201747,2017,47,5380,293.231172446572,5.81635687732342,0.4888475836431227,0.5100371747211896,0.0117122141662018,0.0821052631578947,0.0004565167769915,0.0029673590504451,0.515831411197316,0.4770392115747536,0.0071293772279303,0.2286937104577595,0.0,0.1170450316337923,0.0027912169705991,0.0003721622627465,0.0,0.3850158021937163,0.0366239077895519,0.0102249488752556,0.3647518126045733,0.0018590816136828,0.8480363134004342,0.7053483323465561,0.7207420564436551,0.1418985593053088,0.229524373396487,0.3325439115847641,0.2492599171107164,0.0327610025656206,0.0830866390369054,0.1953818827708703,0.0592066311426879,0.0493388592855733,0.0268403394513518,0.2520228932307085,0.022893230708506,0.0043418196171304,0.0041444641799881,0.0035523978685612,0.0499309255970002,0.0055259522399842,0.0043418196171304,0.1578947368421052,0.5263157894736842,0.3684210526315789,0.2105263157894736,0.0526315789473684,0.3157894736842105,0.0526315789473684,0.1,0.1052631578947368,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2017-11-20,2017,47,-0.5680647467311559,0.8229838658936564,5422.0,5477.0,4834.0,5036.0,4817.0,4139.0,5244.333333333333,356.4215668846441,4834.0,5477.0,5192.25,309.0980157382589,4834.0,5477.0,5205.5,308.89387913515617,4817.0,5684.0,4981.0,502.8457200568699,3987.0,5684.0,-42.0,344.0,-0.007746219107340413,0.06830818109610792,13.0,1.0361596610332708,1.0335222360964365,0.28042797936226,0.013532944261185786,0.20994152046783623,0.06666666666666667,,0.14264227768948717,0.02143128979205795,0.11164867882396719,0,0,0
201748,2017,48,5694,288.61533497569377,5.744643484369512,0.4794520547945205,0.5193185809624166,0.0110642781875658,0.0881688018085908,0.0,0.0033149171270718,0.5179856115107914,0.4714228617106314,0.0105915267785771,0.2222222222222222,0.0,0.1248241912798874,0.0019338959212376,0.0008790436005625,0.0,0.4023533544081489,0.0367053038285915,0.0072005619950825,0.3542325254654022,0.0024587284861257,0.8553365563406471,0.7010040907400521,0.7301970992934176,0.1532168092227594,0.2417255485310524,0.3263294905169208,0.2437709185570844,0.031610264038676,0.0901822238750464,0.1948679806619561,0.0661956117515805,0.0453700260319821,0.0284492376348084,0.2618073633320937,0.0191521011528449,0.004834510970621,0.0046485682409817,0.0042766827817032,0.0476013387876534,0.0044626255113425,0.0035329118631461,0.3999999999999999,0.3999999999999999,0.1578947368421052,0.4210526315789473,0.0526315789473684,0.55,0.1111111111111111,0.0,0.0555555555555554,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.0,0.5,0.1666666666666666,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,,,,,,,,,,,,,2017-11-27,2017,48,-0.46472317204376834,0.88545602565321,5380.0,5422.0,5477.0,4834.0,5186.0,3987.0,5426.333333333333,48.64497240705997,5380.0,5477.0,5278.25,298.81808847523877,4834.0,5477.0,5275.875,269.3391051577296,4834.0,5684.0,5084.416666666667,437.2734651577164,3987.0,5684.0,314.0,860.0,0.058364312267658036,0.17790649565577166,356.0,1.0787666366693507,1.079252256734665,0.2835759443234341,0.0126441056154704,0.23869395711500965,0.1555555555555555,,0.17261739065236742,0.022745435332597725,0.0973980309423348,0,0,0
201749,2017,49,5865,291.5869534075296,5.582438192668372,0.4821824381926684,0.5164535379369138,0.0144927536231884,0.0816825629738322,0.0,0.0036780614452617,0.5279078844652615,0.461943793911007,0.0101483216237314,0.2377133105802047,0.0,0.1303754266211604,0.0035836177474401,0.0003412969283276,0.0,0.3933503836317135,0.0390451832907075,0.007161125319693,0.3664109121909633,0.002387041773231,0.8620440592271579,0.7143373058866017,0.7132538822679667,0.1442759118815456,0.2332972192127121,0.3243048031780426,0.2527988443481401,0.0287107258938244,0.0873961719032141,0.1980859516070783,0.0615745756590827,0.0494763452509931,0.0269050198627662,0.2681473456121343,0.0160707836764174,0.0045142650776453,0.0052365474900686,0.0034308414590104,0.0402672444925966,0.0052365474900686,0.0043336944745395,0.1071428571428571,0.4642857142857143,0.2142857142857142,0.25,0.0,0.4285714285714285,0.0714285714285714,0.0357142857142857,0.0357142857142857,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.5,,,,,,,,,,,,,2017-12-04,2017,49,-0.35460488704253595,0.9350162426854147,5694.0,5380.0,5422.0,5477.0,5188.0,4922.0,5498.666666666667,170.46211702450267,5380.0,5694.0,5493.25,139.60271009784282,5380.0,5694.0,5339.375,302.9139139779718,4834.0,5694.0,5226.666666666667,305.66420473834114,4817.0,5694.0,171.0,388.0,0.03003161222339301,0.0708417016614935,-143.0,1.0676739635006598,1.0984431698466581,0.2831862972708043,0.011298560594335202,0.17857142857142852,0.2,,0.16826407160914203,0.021401869412399972,0.10733788395904431,0,0,0
201750,2017,50,6163,296.6791709546661,5.306069457968192,0.4771178188899708,0.5223953261927945,0.0152572634312611,0.0791986955508968,0.000812347684809,0.0036555645816409,0.5047424214245863,0.4846568718616328,0.0106007067137809,0.2336038961038961,0.0,0.1332792207792207,0.0040584415584415,0.0008116883116882,0.0,0.3862382343395001,0.0392729633235962,0.0073028237585198,0.3583252190847126,0.0027588445309964,0.8544827586206897,0.7024137931034483,0.7153448275862069,0.1439655172413793,0.2368965517241379,0.3124137931034483,0.2403448275862069,0.0279310344827585,0.0839655172413793,0.1936206896551723,0.0617241379310344,0.0462068965517241,0.0268965517241379,0.2572413793103448,0.0213793103448274,0.0055172413793103,0.0074137931034482,0.0043103448275862,0.0479310344827586,0.0060344827586206,0.0058620689655172,0.125,0.7272727272727273,0.34375,0.34375,0.09375,0.34375,0.09375,0.0625,0.03125,0.2857142857142857,0.0,0.0,0.2857142857142857,0.2857142857142857,0.4285714285714285,0.4285714285714285,0.2857142857142857,0.0,0.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.4285714285714285,0.2857142857142857,,,,,,,,,,,,,2017-12-11,2017,50,-0.2393156642875578,0.970941817426052,5865.0,5694.0,5380.0,5422.0,5684.0,5080.0,5646.333333333333,245.98848212966817,5380.0,5865.0,5590.25,230.04691550492257,5380.0,5865.0,5424.0,346.07472355180255,4834.0,5865.0,5305.25,339.55589310624305,4817.0,5865.0,298.0,741.0,0.05080988917306062,0.1366654371080782,127.0,1.102455167479093,1.1362463126843658,0.27881773399014775,0.01406403940886693,0.24053030303030307,0.20952380952380947,,0.1857339714882818,0.021220293276458874,0.1003246753246754,0,0,0
201751,2017,51,5309,308.44659237221896,5.611602938406479,0.4983989451874176,0.5000941796948578,0.0094179694857788,0.0853692012077957,0.0007251631617113,0.0048344210780759,0.461822125813449,0.5232104121475054,0.0149674620390454,0.2473118279569892,0.0,0.1365780041501603,0.0050933786078098,0.0013205055649877,0.0,0.3590129967978904,0.0374835185533998,0.0071576568091919,0.383688076850631,0.00169523450744,0.8487429034874291,0.713300892133009,0.7193836171938361,0.1399026763990267,0.2457420924574209,0.3254257907542579,0.2410786699107866,0.0289943227899432,0.0918491484184914,0.2102595296025953,0.0608272506082725,0.0506893755068937,0.0233171127331711,0.2613544201135442,0.020478507704785,0.0036496350364963,0.0068937550689375,0.0048661800486618,0.0515004055150039,0.0058799675587996,0.0044606650446066,0.131578947368421,0.5384615384615384,0.1842105263157894,0.2368421052631578,0.0,0.631578947368421,0.1351351351351351,0.0789473684210526,0.0789473684210526,0.111111111111111,0.2222222222222221,0.3333333333333333,0.3333333333333333,0.4444444444444443,0.5555555555555556,0.2222222222222221,0.111111111111111,0.0,0.0,0.0,0.111111111111111,0.0,0.3333333333333333,0.4444444444444443,,,,,,,,,,,,,2017-12-18,2017,51,-0.12053668025532363,0.992708874098054,6163.0,5865.0,5694.0,5380.0,5036.0,4817.0,5907.333333333333,237.34854821638933,5694.0,6163.0,5775.5,327.2252027783451,5380.0,6163.0,5483.875,428.98799100244685,4834.0,6163.0,5395.5,410.7130163702072,4817.0,6163.0,-854.0,-71.0,-0.13856887879279567,-0.01319702602230488,-1152.0,0.9192277724872305,0.9681110528595199,0.28291912872204844,0.0139613022824701,0.22396688186161867,0.2148148148148148,,0.18391553192023802,0.023127062135576124,0.11073382380682889,0,0,0
201752,2017,52,5120,310.01805436643843,6.1552734375,0.4970703125,0.5017578125,0.0119163899199062,0.1085404170237075,0.000245037980887,0.0058809115412889,0.4872533806251385,0.5005542008423853,0.0121924185324761,0.2678920610089949,0.0,0.1214313648807196,0.0062573328118888,0.000391083300743,0.0,0.3462890625,0.033203125,0.0056640625,0.3765625,0.0025390625,0.844071353620147,0.6948583420776495,0.6891920251836307,0.1422875131164742,0.2476390346274921,0.325498426023085,0.2392444910807974,0.0373557187827911,0.0919202518363064,0.2058761804826861,0.0694648478488982,0.0537250786988457,0.0300104931794333,0.2669464847848898,0.0220356768100734,0.0041972717733473,0.0058761804826862,0.0039874081846799,0.0512067156348372,0.0050367261280167,0.0050367261280167,0.1025641025641025,0.717948717948718,0.1025641025641025,0.2051282051282051,0.1025641025641025,0.35,0.1025641025641025,0.125,0.075,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.5,0.5,,,,,,,,,,,,,2017-12-25,2017,52,6.432490598706546e-16,1.0,5309.0,6163.0,5865.0,5694.0,4834.0,5186.0,5779.0,433.44665185822976,5309.0,6163.0,5757.75,356.4504406879901,5309.0,6163.0,5518.0,398.01076797533557,4834.0,6163.0,5436.5,370.2806061225234,4834.0,6163.0,-189.0,-574.0,-0.035599924656244064,-0.10080786793115559,665.0,0.8892362467977942,0.9278724175425879,0.2812921600959376,0.013910957877379627,0.20925925925925923,0.13333333333333333,,0.15944892764147744,0.028858467779306573,0.14646069612827528,0,0,0
201801,2018,1,7829,321.3476500467822,11.752969727934602,0.4839698556648358,0.5143696512964618,0.0118834653718374,0.0968152866242038,0.0006169983032546,0.0070954804874286,0.4823446327683616,0.5043785310734463,0.013276836158192,0.3260480572597137,0.0,0.0994376278118609,0.0060071574642126,0.0007668711656441,0.0,0.3140886447822199,0.0392131817601226,0.0104738791671988,0.3894494826925533,0.0033209860774045,0.8438991138377642,0.7119291070211315,0.7066121336059986,0.1460122699386503,0.2488070892978868,0.3322426721199727,0.2460804362644853,0.0340831629175187,0.1004771642808452,0.2139059304703476,0.070892978868439,0.0545330606680299,0.0246762099522835,0.2699386503067484,0.0208588957055214,0.0053169734151329,0.0057259713701431,0.0039536468984321,0.049216087252897,0.0054533060668029,0.0046353101567825,0.175438596491228,0.5714285714285714,0.2142857142857142,0.2982456140350877,0.0535714285714285,0.6,0.1071428571428571,0.0535714285714285,0.0892857142857142,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.1111111111111111,,,,,,,,,,,,,2018-01-01,2018,1,0.12053668025532305,0.992708874098054,5120.0,5309.0,6163.0,5865.0,5477.0,5188.0,5530.666666666667,555.7106561336318,5120.0,6163.0,5614.25,483.55032485426204,5120.0,6163.0,5553.75,335.77447788023744,5120.0,6163.0,5431.0,374.8022508876685,4834.0,6163.0,2709.0,1964.0,0.5291015625,0.3348678601875532,2898.0,1.3944872422852563,1.409678145397254,0.2860064271107215,0.013594312980815985,0.24032999164578112,0.2814814814814815,,0.2053530533047,0.026051578389328773,0.2266104294478528,0,0,1
201802,2018,2,9274,320.2842764620094,8.521996980806556,0.4759542807849903,0.5228596075048523,0.0139128559102674,0.1057590031910044,0.0002614037380734,0.0058815841066527,0.4715622750179986,0.5164386849052076,0.0119990400767938,0.3290552200172562,0.0,0.1049396031061259,0.005716134598792,0.0009706643658326,0.0,0.323161526849256,0.0374164330386025,0.0104593487168427,0.3920638343756739,0.0025878800948889,0.8577695682290464,0.7296236435003464,0.7450935118910182,0.1495035788501501,0.2517894250750404,0.3462248903255599,0.2522512121911798,0.0327868852459016,0.1026321865619949,0.2029554375432925,0.0730778111290695,0.0501039021011313,0.0245901639344262,0.2738397598706996,0.020434079889171,0.0040406372662202,0.0061186792888478,0.0043869776033248,0.0458323712768413,0.0049642114984991,0.0048487647194643,0.1506849315068493,0.6666666666666666,0.2602739726027397,0.2394366197183098,0.0714285714285714,0.4933333333333333,0.0684931506849315,0.0428571428571428,0.0845070422535211,0.0909090909090909,0.0,0.0,0.2,0.3636363636363636,0.0,0.0909090909090909,0.1,0.1,0.2,0.0,0.2,0.0,0.2,0.2,,,,,,,,,,,,,2018-01-08,2018,2,0.23931566428755774,0.970941817426052,7829.0,5120.0,5309.0,6163.0,5422.0,5684.0,6086.0,1512.4374367249288,5120.0,7829.0,6105.25,1235.4999999999982,5120.0,7829.0,5847.75,867.5577790532194,5120.0,7829.0,5651.083333333333,777.8384336002142,4834.0,7829.0,1445.0,3111.0,0.18457018776344358,0.5047866298880415,-1264.0,1.5190205151304206,1.5859091103415843,0.29230299831777545,0.012946531648909786,0.23085349233911837,0.11636363636363635,,0.16311666466736,0.0281768014734256,0.22411561691113027,0,0,1
201803,2018,3,11389,322.6584249161348,7.677495829308983,0.4893318113969619,0.5092633242602511,0.0110633066994468,0.0985723153320918,0.0007500267866708,0.0063216543447979,0.4753310446297205,0.5131927415399705,0.0114762138303089,0.3109568579210965,0.0,0.1088656532817854,0.0063263333626219,0.0007029259291802,0.0,0.3222407586267451,0.0425849503907279,0.0083413820352972,0.373079287031346,0.0019316884713319,0.8444653791804051,0.731888836552049,0.737070183702308,0.1477154969382948,0.2489872821479039,0.3507300989166274,0.2540744229863401,0.03485633537447,0.1000471031559114,0.1987753179463024,0.0658502119642016,0.0445595854922279,0.0230805463966085,0.2735751295336787,0.0201601507300989,0.0042392840320301,0.0056523787093735,0.0041450777202072,0.0486104569006123,0.0052755534620819,0.005181347150259,0.1584158415841584,0.5148514851485149,0.2178217821782178,0.1980198019801979,0.0693069306930693,0.5096153846153846,0.0990099009900989,0.0495049504950494,0.0594059405940594,0.3529411764705882,0.1875,0.2941176470588235,0.3125,0.2941176470588235,0.4117647058823529,0.2941176470588235,0.125,0.125,0.0,0.0625,0.1764705882352941,0.1176470588235294,0.25,0.1875,,,,,,,,,,,,,2018-01-15,2018,3,0.3546048870425356,0.9350162426854148,9274.0,7829.0,5120.0,5309.0,5380.0,5036.0,7407.666666666667,2108.8077990514576,5120.0,9274.0,6883.0,2016.3863717055806,5120.0,9274.0,6329.25,1462.4726371052154,5120.0,9274.0,5950.25,1304.042395085222,4834.0,9274.0,2115.0,6080.0,0.22805693336208765,1.1452250894707103,670.0,1.6546563998256574,1.7994233123987835,0.28969113787766637,0.01332346410066613,0.20843911314208338,0.21274509803921568,,0.1810497032899079,0.026587900352641174,0.20209120463931113,0,0,1
201804,2018,4,10964,323.19099706136626,6.971360817219993,0.490149580445093,0.5083910981393652,0.0110391387647112,0.0941145968369198,0.0001090988435522,0.0031638664630154,0.4466989703210176,0.5407833636180093,0.0125176660609731,0.3504335919671383,0.0,0.1011410314924691,0.0084892743039707,0.0007302601551802,0.0,0.3245165997811018,0.0384896023349142,0.0072053994892374,0.3861729295877417,0.0021889821233126,0.8446866485013624,0.729466718567536,0.7430906967691708,0.1515181004281821,0.2450369793694044,0.349941611521993,0.2591475282210977,0.0340599455040872,0.1058777734527053,0.2104904632152587,0.0699688594783962,0.0452510704554301,0.0264694433631762,0.2755936161930712,0.0230634488127676,0.0032113662903852,0.0041845075905021,0.0037952510704554,0.0519657454262358,0.0044764499805371,0.0042818217205138,0.1130434782608694,0.7217391304347827,0.2782608695652174,0.1043478260869565,0.0695652173913043,0.4957264957264957,0.0782608695652174,0.0347826086956521,0.0347826086956521,0.1538461538461538,0.1538461538461538,0.1538461538461538,0.2307692307692307,0.2307692307692307,0.3076923076923077,0.2307692307692307,0.0769230769230769,0.0714285714285714,0.0,0.0,0.2307692307692307,0.0,0.0769230769230769,0.0769230769230769,,,,,,,,,,,,,2018-01-22,2018,4,0.4647231720437685,0.8854560256532099,11389.0,9274.0,7829.0,5120.0,5694.0,4834.0,9497.333333333334,1790.4771244950352,7829.0,11389.0,8403.0,2632.008232003336,5120.0,11389.0,7080.375,2241.117956829663,5120.0,11389.0,6479.666666666667,2001.9662304536064,4834.0,11389.0,-425.0,5844.0,-0.03731670910527707,1.1414062500000002,-2540.0,1.3047721052005237,1.5485055523189097,0.2921856753600623,0.013568370127342428,0.21450101160246085,0.1329670329670329,,0.16330552251422462,0.025860807534905727,0.2492925604746692,0,0,0
201805,2018,5,11747,328.5047311549563,9.234527964586704,0.4852302715586958,0.5137481910274964,0.0116635450366082,0.095877161165518,0.0009212816050772,0.0031733033063773,0.4418648725480906,0.5399412489339525,0.0181938785179569,0.3835079649033136,0.0,0.106653036885595,0.0117556861742908,0.0010222335803731,0.0,0.3269771005363071,0.0403507278454073,0.0125138333191453,0.3794160211117732,0.0023835872988848,0.8491481956402273,0.7430848140685107,0.744733467668071,0.1594614398241436,0.2435427734017219,0.3429199487085547,0.2668986993954936,0.0331562557244916,0.104414727972156,0.2132258655431397,0.0738230445136471,0.0478109543872504,0.0240886609269096,0.2755083348598644,0.0218904561274958,0.005678695731819,0.0064114306649569,0.0050375526653233,0.0560542223850522,0.0065030225315991,0.0037552665323319,0.1125,0.675,0.25625,0.1875,0.08125,0.4625,0.0375,0.03125,0.025,0.4166666666666667,0.1666666666666666,0.25,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.25,0.0833333333333333,0.1666666666666666,0.4166666666666667,0.0833333333333333,0.25,0.25,,,,,,,,,,,,,2018-01-29,2018,5,0.5680647467311558,0.8229838658936564,10964.0,11389.0,9274.0,7829.0,5865.0,5477.0,10542.333333333334,1118.7753721547003,9274.0,11389.0,9864.0,1635.5376282230034,7829.0,11389.0,7739.125,2531.1534037997853,5120.0,11389.0,6990.5,2303.2817496302314,5120.0,11389.0,783.0,3918.0,0.07141554177307552,0.5004470558181122,1208.0,1.190896188158962,1.5178718524380985,0.29441551304529867,0.015047235234082596,0.2076388888888889,0.2833333333333333,,0.20010874262540088,0.027394090631314778,0.2768549280177186,0,0,0
