ANO_SEMANA,NOTIFICACOES,idade_anos,atraso_notificacao_dias,sexo_masc,sexo_fem,gestante,hospitalizado,obito_agravo,obito_outras_causas,criterio_lab,criterio_clinico_epi,criterio_clinico,caso_confirmado_provavel,caso_descartado,caso_inconclusivo,caso_dengue_alarme,caso_dengue_grave,caso_chikungunya,raca_branca,raca_preta,raca_amarela,raca_parda,raca_indigena,febre_flag,mialgia_flag,cefaleia_flag,exantema_flag,vomito_flag,nausea_flag,dor_costas_flag,conjuntvit_flag,artrite_flag,artralgia_flag,petequia_n_flag,leucopenia_flag,laco_flag,dor_retro_flag,diabetes_flag,hematolog_flag,hepatopat_flag,renal_flag,hipertensa_flag,acido_pept_flag,auto_imune_flag,alrm_hipot_flag,alrm_plaq_flag,alrm_vom_flag,alrm_sang_flag,alrm_hemat_flag,alrm_abdom_flag,alrm_letar_flag,alrm_hepat_flag,alrm_liq_flag,grav_pulso_flag,grav_conv_flag,grav_ench_flag,grav_insuf_flag,grav_taqui_flag,grav_extre_flag,grav_hipot_flag,grav_hemat_flag,grav_melen_flag,grav_metro_flag,grav_sang_flag,grav_ast_flag,grav_mioc_flag,grav_consc_flag,grav_orgao_flag,mani_hemor_flag,epistaxe_flag,gengivo_flag,metro_flag,petequias_flag,hematura_flag,sangram_flag,laco_n_flag,plasmatico_flag,evidencia_flag,plaq_menor_flag,con_fhd_flag,ANO_EPI,SEMANA_EPI
202224,1197,37.533142979213636,6.887218045112782,0.47201336675020883,0.5279866332497911,0.015899581589958158,0.07476635514018691,0.0,0.002105263157894737,0.7998154981549815,0.19833948339483395,0.0018450184501845018,0.9039264828738512,0.0,0.0960735171261487,0.02172096908939014,0.000835421888053467,0.0,0.0960735171261487,0.029239766081871343,0.005847953216374269,0.39264828738512947,0.000835421888053467,0.6461937716262975,0.6081314878892734,0.5882352941176471,0.037197231833910036,0.1773356401384083,0.22750865051903113,0.1314878892733564,0.012110726643598616,0.03200692041522491,0.1444636678200692,0.03892733564013841,0.05795847750865052,0.006920415224913495,0.19982698961937717,0.03633217993079585,0.006920415224913495,0.004325259515570935,0.0025951557093425604,0.07612456747404844,0.005190311418685121,0.01124567474048443,0.10714285714285714,0.6785714285714286,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.2857142857142857,0.10714285714285714,0.0,0.03571428571428571,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2022,24
202225,1020,36.55220856835885,6.117647058823529,0.4176470588235294,0.5823529411764706,0.01764705882352941,0.06156405990016639,0.0,0.001183431952662722,0.7557894736842106,0.2431578947368421,0.0010526315789473684,0.930323846908734,0.0,0.06967615309126594,0.012757605495583905,0.0,0.0,0.13627450980392156,0.025490196078431372,0.010784313725490196,0.3931372549019608,0.0029411764705882353,0.5934627170582226,0.5903983656792645,0.585291113381001,0.04698672114402452,0.15321756894790603,0.23289070480081717,0.12257405515832483,0.011235955056179775,0.024514811031664963,0.11644535240040858,0.03268641470888662,0.054136874361593465,0.0040858018386108275,0.1675178753830439,0.05107252298263534,0.008171603677221655,0.0030643513789581204,0.005107252298263534,0.07763023493360573,0.006128702757916241,0.008171603677221655,0.13333333333333333,0.2,0.2,0.3333333333333333,0.0,0.5333333333333333,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,2022,25
202226,752,37.39727757942291,5.363031914893617,0.4401595744680851,0.5571808510638298,0.017287234042553192,0.09907834101382489,0.0,0.0,0.7200577200577201,0.2756132756132756,0.004329004329004329,0.9162234042553191,0.0,0.08377659574468085,0.014627659574468085,0.0013297872340425532,0.0,0.11170212765957446,0.02925531914893617,0.007978723404255319,0.3962765957446808,0.003989361702127659,0.6137931034482759,0.6220689655172413,0.6055172413793104,0.04827586206896552,0.17103448275862068,0.24275862068965517,0.12137931034482759,0.006896551724137931,0.02620689655172414,0.1296551724137931,0.031724137931034485,0.04551724137931035,0.002758620689655172,0.19034482758620688,0.060689655172413794,0.005517241379310344,0.004137931034482759,0.002758620689655172,0.10758620689655173,0.001379310344827586,0.009655172413793104,0.08333333333333333,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2022,26
202227,514,35.42595677202708,4.947470817120623,0.4883268482490272,0.5058365758754864,0.017543859649122806,0.13043478260869565,0.0,0.0,0.7681159420289855,0.2236024844720497,0.008281573498964804,0.939453125,0.0,0.060546875,0.009765625,0.0,0.0,0.10700389105058365,0.023346303501945526,0.021400778210116732,0.39883268482490275,0.0019455252918287938,0.6913827655310621,0.6032064128256514,0.5871743486973948,0.04408817635270541,0.1903807615230461,0.2545090180360721,0.1282565130260521,0.012024048096192385,0.03006012024048096,0.13226452905811623,0.018036072144288578,0.04609218436873747,0.004008016032064128,0.22044088176352705,0.04008016032064128,0.002004008016032064,0.004008016032064128,0.002004008016032064,0.06813627254509018,0.002004008016032064,0.006012024048096192,0.16666666666666666,0.8333333333333334,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,27
202228,445,35.47642912113283,5.764044943820225,0.4314606741573034,0.5662921348314607,0.008988764044943821,0.08552631578947369,0.0,0.0026041666666666665,0.7529976019184652,0.2446043165467626,0.002398081534772182,0.9370786516853933,0.0,0.06292134831460675,0.01348314606741573,0.0022471910112359553,0.0,0.14831460674157304,0.04044943820224719,0.006741573033707865,0.40224719101123596,0.0,0.6536697247706422,0.6261467889908257,0.6192660550458715,0.04357798165137615,0.19954128440366972,0.25688073394495414,0.0963302752293578,0.011467889908256881,0.022935779816513763,0.12844036697247707,0.02522935779816514,0.0481651376146789,0.006880733944954129,0.17660550458715596,0.0481651376146789,0.0022935779816513763,0.006880733944954129,0.009174311926605505,0.08256880733944955,0.0045871559633027525,0.013761467889908258,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2022,28
202229,366,36.458788706739526,4.144808743169399,0.4672131147540984,0.5327868852459017,0.0,0.10833333333333334,0.0,0.0,0.7416413373860182,0.2553191489361702,0.00303951367781155,0.8961748633879781,0.0,0.10382513661202186,0.02185792349726776,0.0,0.0,0.13934426229508196,0.02459016393442623,0.01912568306010929,0.3224043715846995,0.0,0.5750708215297451,0.5580736543909348,0.5949008498583569,0.036827195467422094,0.1813031161473088,0.2719546742209632,0.0906515580736544,0.0113314447592068,0.0226628895184136,0.1274787535410765,0.014164305949008499,0.05099150141643059,0.0056657223796034,0.1359773371104816,0.06232294617563739,0.0056657223796034,0.0028328611898017,0.0084985835694051,0.09631728045325778,0.0028328611898017,0.014164305949008499,0.0,0.625,0.5,0.125,0.0,0.625,0.125,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,29
202230,384,35.555858185882805,4.40625,0.390625,0.609375,0.0078125,0.10687022900763359,0.0,0.011904761904761904,0.7914285714285715,0.20857142857142857,0.0,0.9088541666666666,0.0,0.09114583333333333,0.018229166666666668,0.0026041666666666665,0.0,0.11979166666666667,0.033854166666666664,0.010416666666666666,0.4348958333333333,0.0,0.5543478260869565,0.5597826086956522,0.5407608695652174,0.07336956521739131,0.1875,0.30434782608695654,0.08967391304347826,0.002717391304347826,0.010869565217391304,0.08695652173913043,0.01358695652173913,0.059782608695652176,0.008152173913043478,0.14130434782608695,0.05434782608695652,0.010869565217391304,0.0,0.0,0.08152173913043478,0.0,0.010869565217391304,0.5,0.75,0.0,0.25,0.0,0.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,2022,30
202231,347,33.64074585817115,6.060518731988473,0.46397694524495675,0.5360230547550432,0.01729106628242075,0.1228813559322034,0.0,0.0035211267605633804,0.7660256410256411,0.23397435897435898,0.0,0.9017341040462428,0.0,0.09826589595375723,0.03757225433526012,0.005780346820809248,0.0,0.13544668587896252,0.037463976945244955,0.01729106628242075,0.3573487031700288,0.005763688760806916,0.6458333333333334,0.5654761904761905,0.5773809523809523,0.05952380952380952,0.24702380952380953,0.3125,0.07738095238095238,0.020833333333333332,0.03273809523809524,0.10119047619047619,0.03869047619047619,0.07142857142857142,0.008928571428571428,0.19047619047619047,0.0744047619047619,0.005952380952380952,0.005952380952380952,0.005952380952380952,0.08630952380952381,0.005952380952380952,0.008928571428571428,0.2,0.4,0.3333333333333333,0.6,0.0,0.4666666666666667,0.2,0.0,0.2,0.5,0.0,1.0,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.0,0.5,0.5,,,,,,,,,,,,,2022,31
202232,357,31.545518207282914,5.677871148459384,0.5098039215686274,0.48739495798319327,0.01680672268907563,0.07916666666666666,0.0,0.0,0.7231270358306189,0.25732899022801303,0.019543973941368076,0.8515406162464986,0.0,0.1484593837535014,0.028011204481792718,0.0,0.0,0.12885154061624648,0.028011204481792718,0.0028011204481792717,0.453781512605042,0.0,0.6347826086956522,0.6115942028985507,0.5681159420289855,0.05507246376811594,0.263768115942029,0.2782608695652174,0.0927536231884058,0.014492753623188406,0.02608695652173913,0.09855072463768116,0.017391304347826087,0.06956521739130435,0.002898550724637681,0.1391304347826087,0.034782608695652174,0.005797101449275362,0.005797101449275362,0.002898550724637681,0.05507246376811594,0.005797101449275362,0.008695652173913044,0.1,0.1,0.0,0.2,0.1,0.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,32
202233,331,32.758316434217605,5.238670694864048,0.3987915407854985,0.6012084592145015,0.02416918429003021,0.09417040358744394,0.0,0.004048582995951417,0.7543859649122807,0.22807017543859648,0.017543859649122806,0.8610271903323263,0.0,0.13897280966767372,0.03927492447129909,0.0030211480362537764,0.0,0.14803625377643503,0.030211480362537766,0.00906344410876133,0.42900302114803623,0.0,0.6,0.5938461538461538,0.56,0.043076923076923075,0.27692307692307694,0.27076923076923076,0.08923076923076922,0.003076923076923077,0.03076923076923077,0.11384615384615385,0.024615384615384615,0.07384615384615385,0.0,0.18461538461538463,0.04923076923076923,0.009230769230769232,0.0,0.0,0.08307692307692308,0.0,0.006153846153846154,0.13333333333333333,0.26666666666666666,0.13333333333333333,0.26666666666666666,0.06666666666666667,0.7333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,2022,33
202234,343,29.90621963070943,4.618075801749272,0.40524781341107874,0.5947521865889213,0.008746355685131196,0.08530805687203792,0.0,0.0,0.6140350877192983,0.38596491228070173,0.0,0.8221574344023324,0.0,0.17784256559766765,0.01749271137026239,0.0,0.0,0.11370262390670553,0.03206997084548105,0.0029154518950437317,0.49271137026239065,0.0029154518950437317,0.6474164133738601,0.5623100303951368,0.5775075987841946,0.0486322188449848,0.24012158054711247,0.26443768996960487,0.07598784194528875,0.00303951367781155,0.015197568389057751,0.08814589665653495,0.030395136778115502,0.057750759878419454,0.00303951367781155,0.1884498480243161,0.03343465045592705,0.0,0.00303951367781155,0.0,0.0790273556231003,0.0,0.00911854103343465,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.5,0.0,0.8333333333333334,0.3333333333333333,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,34
202235,392,30.647115832634423,4.744897959183674,0.4260204081632653,0.5688775510204082,0.017857142857142856,0.07216494845360824,0.0,0.0035971223021582736,0.7921686746987951,0.20783132530120482,0.0,0.8487179487179487,0.0,0.15128205128205127,0.03076923076923077,0.002564102564102564,0.0,0.1377551020408163,0.03571428571428571,0.015306122448979591,0.4260204081632653,0.0,0.6437994722955145,0.5567282321899736,0.5699208443271768,0.029023746701846966,0.2638522427440633,0.3113456464379947,0.052770448548812667,0.0079155672823219,0.0079155672823219,0.11081794195250659,0.010554089709762533,0.08970976253298153,0.0,0.21108179419525067,0.05013192612137203,0.005277044854881266,0.010554089709762533,0.005277044854881266,0.079155672823219,0.005277044854881266,0.0079155672823219,0.07692307692307693,0.3076923076923077,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.6923076923076923,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2022,35
202236,433,29.095464371961572,4.288683602771362,0.43648960739030024,0.558891454965358,0.009237875288683603,0.07941176470588235,0.0,0.003246753246753247,0.827683615819209,0.1694915254237288,0.002824858757062147,0.8209302325581396,0.0,0.17906976744186046,0.044186046511627906,0.0,0.0,0.15242494226327943,0.013856812933025405,0.011547344110854504,0.41570438799076215,0.0,0.6930455635491607,0.5251798561151079,0.5587529976019184,0.06235011990407674,0.2541966426858513,0.2637889688249401,0.07913669064748201,0.002398081534772182,0.016786570743405275,0.11031175059952038,0.011990407673860911,0.05755395683453238,0.002398081534772182,0.1342925659472422,0.047961630695443645,0.004796163069544364,0.0,0.0,0.06474820143884892,0.007194244604316547,0.007194244604316547,0.05263157894736842,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.05263157894736842,0.3684210526315789,0.05263157894736842,0.0,0.05263157894736842,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,36
202237,426,28.793433661328702,3.767605633802817,0.43661971830985913,0.5586854460093896,0.009389671361502348,0.09032258064516129,0.0,0.0,0.7790368271954674,0.21246458923512748,0.0084985835694051,0.8301886792452831,0.0,0.16981132075471697,0.025943396226415096,0.0023584905660377358,0.0,0.1619718309859155,0.018779342723004695,0.007042253521126761,0.4272300469483568,0.0,0.7180722891566265,0.5397590361445783,0.5253012048192771,0.043373493975903614,0.23373493975903614,0.25542168674698795,0.0746987951807229,0.004819277108433735,0.024096385542168676,0.14457831325301204,0.016867469879518072,0.014457831325301205,0.0024096385542168677,0.13975903614457832,0.02891566265060241,0.004819277108433735,0.0024096385542168677,0.004819277108433735,0.06987951807228916,0.0,0.004819277108433735,0.0,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.8333333333333334,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,2022,37
202238,421,24.89947179470493,3.344418052256532,0.41092636579572445,0.5795724465558195,0.011876484560570071,0.09705882352941177,0.003076923076923077,0.006153846153846154,0.7834757834757835,0.21082621082621084,0.005698005698005698,0.828978622327791,0.0,0.171021377672209,0.019002375296912115,0.004750593824228029,0.0,0.19002375296912113,0.023752969121140142,0.019002375296912115,0.4750593824228028,0.0,0.6856435643564357,0.5272277227722773,0.46782178217821785,0.027227722772277228,0.2202970297029703,0.23514851485148514,0.0594059405940594,0.009900990099009901,0.0049504950495049506,0.09405940594059406,0.017326732673267328,0.024752475247524754,0.0024752475247524753,0.1188118811881188,0.017326732673267328,0.0049504950495049506,0.0049504950495049506,0.0024752475247524753,0.027227722772277228,0.0,0.0049504950495049506,0.2,0.5,0.3,0.3,0.0,0.3,0.4,0.1,0.2,0.5,0.0,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,2022,38
202239,490,26.79303839343957,3.220408163265306,0.4387755102040816,0.5612244897959183,0.014285714285714285,0.10362694300518134,0.0,0.002652519893899204,0.8448687350835322,0.15513126491646778,0.0,0.8565573770491803,0.0,0.14344262295081966,0.018442622950819672,0.0020491803278688526,0.0,0.15510204081632653,0.036734693877551024,0.044897959183673466,0.46938775510204084,0.0,0.6715176715176715,0.49480249480249483,0.5343035343035343,0.04158004158004158,0.2079002079002079,0.2203742203742204,0.058212058212058215,0.002079002079002079,0.018711018711018712,0.0893970893970894,0.010395010395010396,0.02494802494802495,0.0,0.09563409563409564,0.02702702702702703,0.006237006237006237,0.0,0.004158004158004158,0.062370062370062374,0.0,0.006237006237006237,0.0,0.3,0.1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2022,39
202240,431,25.85865937768172,3.1809744779582365,0.4408352668213457,0.5568445475638051,0.0069605568445475635,0.07418397626112759,0.0,0.0,0.8675324675324675,0.13246753246753246,0.0,0.8953488372093024,0.0,0.10465116279069768,0.046511627906976744,0.002325581395348837,0.0,0.20185614849187936,0.018561484918793503,0.016241299303944315,0.4385150812064965,0.0,0.6327014218009479,0.4597156398104265,0.4834123222748815,0.035545023696682464,0.23933649289099526,0.1990521327014218,0.05924170616113744,0.009478672985781991,0.011848341232227487,0.1018957345971564,0.023696682464454975,0.02132701421800948,0.002369668246445498,0.1018957345971564,0.016587677725118485,0.0071090047393364926,0.0,0.0,0.04976303317535545,0.0,0.002369668246445498,0.047619047619047616,0.3333333333333333,0.14285714285714285,0.23809523809523808,0.047619047619047616,0.47619047619047616,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2022,40
202241,432,26.20042438271605,3.6828703703703702,0.4583333333333333,0.5393518518518519,0.016203703703703703,0.11538461538461539,0.0,0.0,0.842391304347826,0.15489130434782608,0.002717391304347826,0.8518518518518519,0.0,0.14814814814814814,0.027777777777777776,0.0023148148148148147,0.0,0.125,0.032407407407407406,0.016203703703703703,0.5254629629629629,0.0,0.6857142857142857,0.48095238095238096,0.5119047619047619,0.047619047619047616,0.23333333333333334,0.22380952380952382,0.05,0.016666666666666666,0.01904761904761905,0.07857142857142857,0.016666666666666666,0.02142857142857143,0.002380952380952381,0.11904761904761904,0.04285714285714286,0.014285714285714285,0.011904761904761904,0.004761904761904762,0.06190476190476191,0.004761904761904762,0.004761904761904762,0.15384615384615385,0.0,0.23076923076923078,0.6153846153846154,0.0,0.38461538461538464,0.15384615384615385,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,2022,41
202242,474,26.335446409648767,3.5168776371308015,0.4177215189873418,0.580168776371308,0.016877637130801686,0.0972972972972973,0.0,0.0,0.8217821782178217,0.1782178217821782,0.0,0.8459915611814346,0.0,0.1540084388185654,0.027426160337552744,0.002109704641350211,0.0,0.17721518987341772,0.02531645569620253,0.02109704641350211,0.46835443037974683,0.004219409282700422,0.7008733624454149,0.5152838427947598,0.5240174672489083,0.03711790393013101,0.22707423580786026,0.26200873362445415,0.06550218340611354,0.004366812227074236,0.013100436681222707,0.1091703056768559,0.026200873362445413,0.017467248908296942,0.0,0.12663755458515283,0.021834061135371178,0.002183406113537118,0.004366812227074236,0.006550218340611353,0.05458515283842795,0.004366812227074236,0.0,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,0.0,0.7142857142857143,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,2022,42
202243,375,26.820375646879757,3.058666666666667,0.42133333333333334,0.5786666666666667,0.008,0.07213114754098361,0.0,0.0,0.8338557993730408,0.16614420062695925,0.0,0.8498659517426274,0.0,0.15013404825737264,0.01876675603217158,0.0,0.0,0.184,0.018666666666666668,0.010666666666666666,0.5013333333333333,0.0,0.6991643454038997,0.5097493036211699,0.4986072423398329,0.036211699164345405,0.23676880222841226,0.2395543175487465,0.036211699164345405,0.013927576601671309,0.016713091922005572,0.09749303621169916,0.008356545961002786,0.036211699164345405,0.005571030640668524,0.11420612813370473,0.027855153203342618,0.005571030640668524,0.008356545961002786,0.008356545961002786,0.06685236768802229,0.008356545961002786,0.005571030640668524,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.8571428571428571,0.14285714285714285,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,43
202244,280,27.23809523809524,4.2214285714285715,0.4357142857142857,0.5607142857142857,0.0,0.11659192825112108,0.0,0.0,0.8212765957446808,0.17872340425531916,0.0,0.8453237410071942,0.0,0.15467625899280577,0.025179856115107913,0.0,0.0,0.16428571428571428,0.02857142857142857,0.0035714285714285713,0.5071428571428571,0.0035714285714285713,0.6764705882352942,0.4742647058823529,0.5477941176470589,0.04044117647058824,0.3235294117647059,0.26838235294117646,0.08088235294117647,0.011029411764705883,0.025735294117647058,0.09191176470588236,0.025735294117647058,0.011029411764705883,0.011029411764705883,0.14338235294117646,0.03308823529411765,0.007352941176470588,0.003676470588235294,0.0,0.04044117647058824,0.003676470588235294,0.003676470588235294,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,44
202245,377,30.001315964778414,3.6074270557029178,0.3952254641909814,0.6047745358090185,0.007957559681697613,0.08626198083067092,0.0,0.0,0.8308157099697885,0.1691842900302115,0.0,0.8873994638069705,0.0,0.1126005361930295,0.024128686327077747,0.002680965147453083,0.0,0.16180371352785147,0.026525198938992044,0.013262599469496022,0.5358090185676393,0.002652519893899204,0.6675675675675675,0.5513513513513514,0.5864864864864865,0.03513513513513514,0.24324324324324326,0.27837837837837837,0.08648648648648649,0.008108108108108109,0.013513513513513514,0.11891891891891893,0.02702702702702703,0.02702702702702703,0.002702702702702703,0.13783783783783785,0.02972972972972973,0.002702702702702703,0.005405405405405406,0.002702702702702703,0.051351351351351354,0.002702702702702703,0.002702702702702703,0.0,0.2,0.3,0.2,0.1,0.7,0.2,0.0,0.1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,2022,45
202246,430,32.50949612403101,3.562790697674419,0.44883720930232557,0.5488372093023256,0.013953488372093023,0.07492795389048991,0.0,0.0,0.8027777777777778,0.18611111111111112,0.011111111111111112,0.8387850467289719,0.0,0.16121495327102803,0.02336448598130841,0.0,0.0,0.17209302325581396,0.05116279069767442,0.013953488372093023,0.5720930232558139,0.0,0.6460807600950119,0.6437054631828979,0.6057007125890737,0.035629453681710214,0.19477434679334918,0.28028503562945367,0.09501187648456057,0.007125890736342043,0.014251781472684086,0.1163895486935867,0.028503562945368172,0.023752969121140142,0.004750593824228029,0.19239904988123516,0.04275534441805225,0.004750593824228029,0.004750593824228029,0.0023752969121140144,0.06413301662707839,0.0023752969121140144,0.007125890736342043,0.3,0.1,0.2,0.2,0.1,0.4,0.1,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,46
202247,502,33.50676017391621,4.149402390438247,0.40039840637450197,0.599601593625498,0.01195219123505976,0.060759493670886074,0.0,0.0,0.8292682926829268,0.16585365853658537,0.004878048780487805,0.814,0.0,0.186,0.01,0.0,0.0,0.13545816733067728,0.03386454183266932,0.00398406374501992,0.5836653386454184,0.00199203187250996,0.639344262295082,0.6413934426229508,0.5737704918032787,0.03278688524590164,0.2069672131147541,0.26844262295081966,0.10450819672131148,0.004098360655737705,0.0020491803278688526,0.10860655737704918,0.014344262295081968,0.012295081967213115,0.004098360655737705,0.1680327868852459,0.0430327868852459,0.0020491803278688526,0.0,0.0,0.07377049180327869,0.0020491803278688526,0.006147540983606557,0.0,0.2,0.2,0.0,0.0,0.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,47
202248,561,35.8443304926786,3.893048128342246,0.40463458110516937,0.5953654188948306,0.023172905525846704,0.06954436450839328,0.0,0.004878048780487805,0.8530701754385965,0.14035087719298245,0.006578947368421052,0.813953488372093,0.0,0.18604651162790697,0.01967799642218247,0.0,0.0,0.13903743315508021,0.0427807486631016,0.0196078431372549,0.5828877005347594,0.0,0.649090909090909,0.7145454545454546,0.6363636363636364,0.02,0.18181818181818182,0.22727272727272727,0.09272727272727273,0.0018181818181818182,0.012727272727272728,0.11454545454545455,0.023636363636363636,0.01818181818181818,0.0,0.12545454545454546,0.056363636363636366,0.0036363636363636364,0.0036363636363636364,0.005454545454545455,0.10181818181818182,0.007272727272727273,0.005454545454545455,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.18181818181818182,0.0,0.6363636363636364,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,48
202249,725,34.158735632183905,3.950344827586207,0.4096551724137931,0.5889655172413794,0.008275862068965517,0.06496062992125984,0.0,0.0021231422505307855,0.8810810810810811,0.1063063063063063,0.012612612612612612,0.7705146036161336,0.0,0.22948539638386647,0.02086230876216968,0.0,0.0,0.15172413793103448,0.04,0.015172413793103448,0.5627586206896552,0.0,0.6246458923512748,0.6713881019830028,0.6402266288951841,0.029745042492917848,0.20679886685552407,0.23796033994334279,0.06373937677053824,0.0113314447592068,0.0084985835694051,0.12039660056657224,0.009915014164305949,0.014164305949008499,0.0028328611898017,0.14447592067988668,0.043909348441926344,0.0028328611898017,0.0028328611898017,0.007082152974504249,0.06940509915014165,0.007082152974504249,0.0084985835694051,0.125,0.1875,0.1875,0.1875,0.0,0.6875,0.0625,0.0,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,49
202250,746,37.58301657546489,3.3780160857908847,0.3914209115281501,0.6085790884718498,0.013404825737265416,0.08041958041958042,0.0,0.001976284584980237,0.8994974874371859,0.08375209380234507,0.01675041876046901,0.7986577181208053,0.0,0.20134228187919462,0.013422818791946308,0.0,0.0,0.15013404825737264,0.03753351206434316,0.012064343163538873,0.6206434316353887,0.002680965147453083,0.6160220994475138,0.6795580110497238,0.6132596685082873,0.023480662983425413,0.2085635359116022,0.23342541436464087,0.06629834254143646,0.0055248618784530384,0.009668508287292817,0.12430939226519337,0.022099447513812154,0.011049723756906077,0.004143646408839779,0.1298342541436464,0.06767955801104972,0.006906077348066298,0.011049723756906077,0.009668508287292817,0.11602209944751381,0.008287292817679558,0.013812154696132596,0.0,0.4,0.1,0.2,0.0,0.45454545454545453,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,50
202251,609,37.301587301587304,3.1954022988505746,0.4433497536945813,0.555008210180624,0.0049261083743842365,0.06403940886699508,0.0,0.0,0.8851063829787233,0.08723404255319149,0.027659574468085105,0.7717569786535303,0.0,0.22824302134646962,0.019704433497536946,0.0,0.0,0.1330049261083744,0.047619047619047616,0.003284072249589491,0.6239737274220033,0.0016420361247947454,0.6197654941373534,0.6566164154103853,0.6398659966499163,0.02680067001675042,0.2629815745393635,0.2747068676716918,0.09715242881072027,0.01675041876046901,0.01507537688442211,0.18425460636515914,0.01675041876046901,0.035175879396984924,0.008375209380234505,0.1323283082077052,0.04690117252931323,0.006700167504187605,0.008375209380234505,0.008375209380234505,0.10887772194304858,0.010050251256281407,0.01507537688442211,0.0,0.4166666666666667,0.3333333333333333,0.25,0.0,0.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,51
